"parent_PID","stim1_name","stim1_file","stim1_pair","stim1_deact_file","stim1_step2_name","stim1_step2_file","stim1_step2_basket_name","stim1_step2_basket_file","stim2_name","stim2_file","stim2_pair","stim2_deact_file","stim2_step2_name","stim2_step2_file","stim2_step2_basket_name","stim2_step2_basket_file","stim3_name","stim3_file","stim3_pair","stim3_deact_file","stim3_step2_name","stim3_step2_file","stim3_step2_basket_name","stim3_step2_basket_file","stim4_name","stim4_file","stim4_pair","stim4_deact_file","stim4_step2_name","stim4_step2_file","stim4_step2_basket_name","stim4_step2_basket_file","stim5_name","stim5_file","stim5_pair","stim5_deact_file","stim5_step2_name","stim5_step2_file","stim5_step2_basket_name","stim5_step2_basket_file","stim6_name","stim6_file","stim6_pair","stim6_deact_file","stim6_step2_name","stim6_step2_file","stim6_step2_basket_name","stim6_step2_basket_file","stim7_name","stim7_file","stim7_pair","stim7_deact_file","stim7_step2_name","stim7_step2_file","stim7_step2_basket_name","stim7_step2_basket_file","stim8_name","stim8_file","stim8_pair","stim8_deact_file","stim8_step2_name","stim8_step2_file","stim8_step2_basket_name","stim8_step2_basket_file","participant","session","date","expName","psychopyVersion","OS","frameRate","PROLIFIC_PID","STUDY_ID","SESSION_ID","consent_keyresp.keys","consent_keyresp.rt","consent_keyresp.duration","global_instructions1_key.keys","global_instructions1_key.rt","global_instructions1_key.duration","global_instructions2_key.keys","global_instructions2_key.rt","global_instructions2_key.duration","global_instructions3_key.keys","global_instructions3_key.rt","global_instructions3_key.duration","global_instructions4_key.keys","global_instructions4_key.rt","global_instructions4_key.duration","stake_instructions_key.keys","stake_instructions_key.rt","stake_instructions_key.duration","global_instructions5_key.keys","global_instructions5_key.rt","global_instructions5_key.duration","p_fixation_2.started","p_fixation_2.stopped","p_step1_keyresp.keys","p_step1_keyresp.rt","p_step1_keyresp.duration","p_step2_keyresp.keys","p_step2_keyresp.rt","p_step2_keyresp.duration","p_step1_pair_index","p_step1_stimLeft_name","p_step1_stimLeft_pair","p_step1_stimLeft_reward","p_step1_stimLeft_step2Stim","p_step1_stimLeft_step2Basket","p_step1_stimRight_name","p_step1_stimRight_pair","p_step1_stimRight_reward","p_step1_stimRight_step2Stim","p_step1_stimRight_step2Basket","p_points","t_mult","p_fail_step1","p_fail_step2","p_reward_flag","p_step1_choice","p_step2_stim","p_step2_basket","p_score","practice.thisRepN","practice.thisTrialN","practice.thisN","practice.thisIndex","practice.ran","pair_index","p_mult","t_instructions_keyresp.keys","t_instructions_keyresp.rt","t_instructions_keyresp.duration","t_advice_reading.started","t_advice_reading.stopped","t_advice_mouse.x","t_advice_mouse.y","t_advice_mouse.leftButton","t_advice_mouse.midButton","t_advice_mouse.rightButton","t_advice_mouse.time","t_advice_mouse.clicked_name","t_advice_summary_textbox.text","t_advice_summary_mouse.x","t_advice_summary_mouse.y","t_advice_summary_mouse.leftButton","t_advice_summary_mouse.midButton","t_advice_summary_mouse.rightButton","t_advice_summary_mouse.time","t_advice_summary_mouse.clicked_name","t_instructions_2_keyresp.keys","t_instructions_2_keyresp.rt","t_instructions_2_keyresp.duration","t_step1_keyresp.keys","t_step1_keyresp.rt","t_step1_keyresp.duration","t_step2_keyresp.keys","t_step2_keyresp.rt","t_step2_keyresp.duration","t_step1_pair_index","t_step1_stimLeft_name","t_step1_stimLeft_pair","t_step1_stimLeft_reward","t_step1_stimLeft_step2Stim","t_step1_stimLeft_step2Basket","t_step1_stimRight_name","t_step1_stimRight_pair","t_step1_stimRight_reward","t_step1_stimRight_step2Stim","t_step1_stimRight_step2Basket","t_points","t_fail_step1","t_fail_step2","t_reward_flag","t_step1_choice","t_step2_stim","t_step2_basket","globa_score","t_data_stimWalk0","t_data_stimWalk1","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","break_key_resp.keys","pl_global_instructions_keyresp.keys","pl_global_instructions_keyresp.rt","pl_global_instructions_keyresp.duration","vb_instructions_keyresp.keys","vb_instructions_keyresp.rt","vb_instructions_keyresp.duration","vb_instructions_2_keyresp.keys","vb_instructions_2_keyresp.rt","vb_instructions_2_keyresp.duration","vb_textbox.text","vb_mouse.x","vb_mouse.y","vb_mouse.leftButton","vb_mouse.midButton","vb_mouse.rightButton","vb_mouse.time","vb_mouse.clicked_name","pl1_instructions1_keyresp.keys","pl1_instructions1_keyresp.rt","pl1_instructions1_keyresp.duration","pl1_instructions2_keyresp.keys","pl1_instructions2_keyresp.rt","pl1_instructions2_keyresp.duration","pl1_instructions3_keyresp.keys","pl1_instructions3_keyresp.rt","pl1_instructions3_keyresp.duration","pl1_instructions4_keyresp.keys","pl1_instructions4_keyresp.rt","pl1_instructions4_keyresp.duration","pl1_task_lickert.response","pl1_task_lickert.rt","pl1_task_confidence_lickert.response","pl1_task_confidence_lickert.rt","pl1_task_keyresp.keys","pl1_task_keyresp.rt","pl1_task_keyresp.duration","pl1_task_stimLeft","pl1_task_stimRight","pl1_loop.thisRepN","pl1_loop.thisTrialN","pl1_loop.thisN","pl1_loop.thisIndex","pl1_loop.ran","stimLeft_index","stimRight_index","pl2_instructions_keyresp.keys","pl2_instructions_keyresp.rt","pl2_instructions_keyresp.duration","pl2_task_lickert.response","pl2_task_lickert.rt","pl2_task_confidence_lickert.response","pl2_task_confidence_lickert.rt","pl2_task_keyresp.keys","pl2_task_keyresp.rt","pl2_task_keyresp.duration","pl2_task_gnome","pl2_task_forest","pl2_task_basket","pl2_loop.thisRepN","pl2_loop.thisTrialN","pl2_loop.thisN","pl2_loop.thisIndex","pl2_loop.ran","gnome_id","forest_id","end_keyresp.keys","end_keyresp.rt","end_keyresp.duration","show_trials.thisRepN","show_trials.thisTrialN","show_trials.thisN","show_trials.thisIndex","show_trials.ran"
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,4,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",0.2276,,"space",0.4813,,4,"pink_gnome",4,2,"dark_forest","red_basket","brown_gnome",4,6,"bright_forest","yellow_basket",2,0,0,1,"pink_gnome","dark_forest","red_basket",3357,0,-3,29,4,236,3,1,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,4,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",0.2402,,"space",0.822,,4,"pink_gnome",4,1,"dark_forest","red_basket","brown_gnome",4,6,"bright_forest","yellow_basket",5,0,0,1,"pink_gnome","dark_forest","red_basket",3362,0,3,29,5,237,7,1,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,1,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",0.411,,"space",0.1571,,1,"red_gnome",1,4,"dark_forest","red_basket","yellow_gnome",1,6,"bright_forest","yellow_basket",4,0,0,1,"red_gnome","dark_forest","red_basket",3366,1,-3,29,6,238,0,1,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,3,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.3109,,"space",0.2417,,3,"purple_gnome",3,1,"dark_forest","red_basket","blue_gnome",3,7,"bright_forest","yellow_basket",7,0,0,1,"blue_gnome","bright_forest","yellow_basket",3373,0,0,29,7,239,2,1,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,1,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.2979,,"space",0.2228,,1,"red_gnome",1,1,"dark_forest","red_basket","yellow_gnome",1,7,"bright_forest","yellow_basket",7,0,0,1,"yellow_gnome","bright_forest","yellow_basket",3380,-3,-1,30,0,240,0,1,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,3,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.6568,,"space",0.2739,,3,"purple_gnome",3,0,"dark_forest","red_basket","blue_gnome",3,4,"bright_forest","yellow_basket",4,0,0,1,"blue_gnome","bright_forest","yellow_basket",3384,-2,1,30,1,241,2,1,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,1,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.3005,,"space",0.2438,,1,"yellow_gnome",1,2,"bright_forest","yellow_basket","red_gnome",1,1,"dark_forest","red_basket",1,0,0,1,"red_gnome","dark_forest","red_basket",3385,3,4,30,2,242,0,1,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,4,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.2798,,"space",0.2612,,4,"pink_gnome",4,5,"dark_forest","red_basket","brown_gnome",4,5,"bright_forest","yellow_basket",5,0,0,1,"brown_gnome","bright_forest","yellow_basket",3390,0,0,30,3,243,3,1,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,1,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.3068,,"space",0.2443,,1,"yellow_gnome",1,5,"bright_forest","yellow_basket","red_gnome",1,5,"dark_forest","red_basket",25,0,0,1,"red_gnome","dark_forest","red_basket",3415,1,-2,30,4,244,4,1,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,4,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.3107,,"space",0.1588,,4,"brown_gnome",4,6,"bright_forest","yellow_basket","pink_gnome",4,3,"dark_forest","red_basket",3,0,0,1,"pink_gnome","dark_forest","red_basket",3418,-1,-1,30,5,245,3,1,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,1,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.3146,,"space",0.1615,,1,"yellow_gnome",1,5,"bright_forest","yellow_basket","red_gnome",1,2,"dark_forest","red_basket",2,0,0,1,"red_gnome","dark_forest","red_basket",3420,1,2,30,6,246,0,1,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,1,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",0.3403,,"space",0.1578,,1,"red_gnome",1,4,"dark_forest","red_basket","yellow_gnome",1,6,"bright_forest","yellow_basket",20,0,0,1,"red_gnome","dark_forest","red_basket",3440,0,1,30,7,247,4,1,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,3,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.4768,,"space",0.3813,,3,"blue_gnome",3,6,"bright_forest","yellow_basket","purple_gnome",3,5,"dark_forest","red_basket",5,0,0,1,"purple_gnome","dark_forest","red_basket",3445,3,1,31,0,248,2,1,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,4,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",0.3788,,"space",0.1743,,4,"brown_gnome",4,9,"bright_forest","yellow_basket","pink_gnome",4,6,"dark_forest","red_basket",9,0,0,1,"brown_gnome","bright_forest","yellow_basket",3454,3,3,31,1,249,3,1,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,4,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.4572,,"space",0.2134,,4,"brown_gnome",4,6,"bright_forest","yellow_basket","pink_gnome",4,9,"dark_forest","red_basket",45,0,0,1,"pink_gnome","dark_forest","red_basket",3499,0,0,31,2,250,7,1,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,1,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.3402,,"space",0.3299,,1,"yellow_gnome",1,6,"bright_forest","yellow_basket","red_gnome",1,9,"dark_forest","red_basket",45,0,0,1,"red_gnome","dark_forest","red_basket",3544,2,0,31,3,251,4,1,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,4,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.4066,,"space",0.2455,,4,"pink_gnome",4,9,"dark_forest","red_basket","brown_gnome",4,8,"bright_forest","yellow_basket",40,0,0,1,"brown_gnome","bright_forest","yellow_basket",3584,3,0,31,4,252,7,1,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,2,,"",,,,,,,,,,,"","",,,,,,,"","",,,"s",0.195,,"space",0.2666,,2,"green_gnome",2,9,"dark_forest","red_basket","orange_gnome",2,7,"bright_forest","yellow_basket",9,0,0,1,"green_gnome","dark_forest","red_basket",3593,-3,0,31,5,253,1,1,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,5,,,,"","","",,,,,,,2,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.356,,"space",0.2065,,2,"orange_gnome",2,4,"bright_forest","yellow_basket","green_gnome",2,9,"dark_forest","red_basket",45,0,0,1,"green_gnome","dark_forest","red_basket",3638,-2,5,31,6,254,5,1,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,1,,,,"","","",,,,,,,2,,"",,,,,,,,,,,"","",,,,,,,"","",,,"k",0.2559,,"space",0.273,,2,"green_gnome",2,4,"dark_forest","red_basket","orange_gnome",2,2,"bright_forest","yellow_basket",2,0,0,1,"orange_gnome","bright_forest","yellow_basket",3640,3,-2,31,7,255,1,1,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,3259.8678,3265.12,0.559272461,-0.308066338,1,0,0,5.2414,"t_advice_finished_typing_rect","",,,,,,,"","",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,,"space",4.5314,,"space",15.383,,"space",1.5708,,"It seems to change half way through to the opposite gnome to what you were choosing at the start so keep an eye out for this",-0.536011946,0.395637275,1,0,0,1.4103,"vb_finished_typing_rect","space",4.6292,,"right",13.9264,,"right",0.1743,,"left",0.5819,,0,6.5692,93.53025987,8.4841,"space",8.8998,,"brown_gnome","green_gnome",0,0,0,3,1,0,4,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,,,,,,,,,"","",,,,,,,"","",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,0,3.7885,100,5.2082,"space",4.8034,,"brown_gnome","orange_gnome",0,1,1,6,1,0,7,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,,,,,,,,,"","",,,,,,,"","",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,89.70802138,3.6904,82.576199,5.357,"space",4.9534,,"yellow_gnome","red_gnome",0,2,2,25,1,5,6,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",100857,1,"2024-05-23_18h56.18.226","experiment","2023.2.3","MacIntel",62.11180124,"61648be296a6aa6811817678","664f1702f723b1deb64680cb","664f832555e273fcd69b46f9","",,,"",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,,"","","",,,,,,,,,"",,,,,,,,,,,"","",,,,,,,"","",,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,,,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,7.984076606,3.9412,60.37352837,5.5747,"space",5.1918,,"red_gnome","green_gnome",0,3,3,22,1,4,5,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
