"stim1_name","stim1_file","stim1_pair","stim1_deact_file","stim1_step2_name","stim1_step2_file","stim1_step2_basket_name","stim1_step2_basket_file","stim2_name","stim2_file","stim2_pair","stim2_deact_file","stim2_step2_name","stim2_step2_file","stim2_step2_basket_name","stim2_step2_basket_file","stim3_name","stim3_file","stim3_pair","stim3_deact_file","stim3_step2_name","stim3_step2_file","stim3_step2_basket_name","stim3_step2_basket_file","stim4_name","stim4_file","stim4_pair","stim4_deact_file","stim4_step2_name","stim4_step2_file","stim4_step2_basket_name","stim4_step2_basket_file","stim5_name","stim5_file","stim5_pair","stim5_deact_file","stim5_step2_name","stim5_step2_file","stim5_step2_basket_name","stim5_step2_basket_file","stim6_name","stim6_file","stim6_pair","stim6_deact_file","stim6_step2_name","stim6_step2_file","stim6_step2_basket_name","stim6_step2_basket_file","stim7_name","stim7_file","stim7_pair","stim7_deact_file","stim7_step2_name","stim7_step2_file","stim7_step2_basket_name","stim7_step2_basket_file","stim8_name","stim8_file","stim8_pair","stim8_deact_file","stim8_step2_name","stim8_step2_file","stim8_step2_basket_name","stim8_step2_basket_file","participant","session","date","expName","psychopyVersion","OS","frameRate","PROLIFIC_PID","STUDY_ID","SESSION_ID","consent_keyresp.keys","consent_keyresp.rt","consent_keyresp.duration","global_instructions1_key.keys","global_instructions1_key.rt","global_instructions1_key.duration","global_instructions2_key.keys","global_instructions2_key.rt","global_instructions2_key.duration","global_instructions3_key.keys","global_instructions3_key.rt","global_instructions3_key.duration","global_instructions4_key.keys","global_instructions4_key.rt","global_instructions4_key.duration","global_instructions5_key.keys","global_instructions5_key.rt","global_instructions5_key.duration","p_fixation_2.started","p_fixation_2.stopped","p_step1_keyresp.keys","p_failStep1_keyresp.keys","p_failStep1_keyresp.rt","p_failStep1_keyresp.duration","p_step1_pair_index","p_step1_stimLeft_name","p_step1_stimLeft_pair","p_step1_stimLeft_reward","p_step1_stimLeft_step2Stim","p_step1_stimLeft_step2Basket","p_step1_stimRight_name","p_step1_stimRight_pair","p_step1_stimRight_reward","p_step1_stimRight_step2Stim","p_step1_stimRight_step2Basket","p_points","p_fail_step1","p_fail_step2","p_reward_flag","p_step1_choice","p_step2_stim","p_step2_basket","p_score","practice.thisRepN","practice.thisTrialN","practice.thisN","practice.thisIndex","practice.ran","pair_index","p_step1_keyresp.rt","p_step1_keyresp.duration","p_step2_keyresp.keys","p_failStep2_keyresp.keys","p_failStep2_keyresp.rt","p_failStep2_keyresp.duration","p_step2_keyresp.rt","p_step2_keyresp.duration","t_instructions_keyresp.keys","t_instructions_keyresp.rt","t_instructions_keyresp.duration","t_step1_keyresp.keys","t_step1_keyresp.rt","t_step1_keyresp.duration","t_step2_keyresp.keys","t_step2_keyresp.rt","t_step2_keyresp.duration","t_step1_pair_index","t_step1_stimLeft_name","t_step1_stimLeft_pair","t_step1_stimLeft_reward","t_step1_stimLeft_step2Stim","t_step1_stimLeft_step2Basket","t_step1_stimRight_name","t_step1_stimRight_pair","t_step1_stimRight_reward","t_step1_stimRight_step2Stim","t_step1_stimRight_step2Basket","t_points","t_fail_step1","t_fail_step2","t_reward_flag","t_step1_choice","t_step2_stim","t_step2_basket","globa_score","t_data_stimWalk0","t_data_stimWalk1","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","break_key_resp.keys","break_key_resp.rt","break_key_resp.duration","pl_global_instructions_keyresp.keys","pl_global_instructions_keyresp.rt","pl_global_instructions_keyresp.duration","vb_instructions_keyresp.keys","vb_instructions_keyresp.rt","vb_instructions_keyresp.duration","vb_textbox.text","vb_mouse.x","vb_mouse.y","vb_mouse.leftButton","vb_mouse.midButton","vb_mouse.rightButton","vb_mouse.time","vb_mouse.clicked_name","pl1_instructions1_keyresp.keys","pl1_instructions1_keyresp.rt","pl1_instructions1_keyresp.duration","pl1_instructions2_keyresp.keys","pl1_instructions2_keyresp.rt","pl1_instructions2_keyresp.duration","pl1_instructions3_keyresp.keys","pl1_instructions3_keyresp.rt","pl1_instructions3_keyresp.duration","pl1_instructions4_keyresp.keys","pl1_instructions4_keyresp.rt","pl1_instructions4_keyresp.duration","pl1_task_lickert.response","pl1_task_lickert.rt","pl1_task_confidence_lickert.response","pl1_task_confidence_lickert.rt","pl1_task_keyresp.keys","pl1_task_keyresp.rt","pl1_task_keyresp.duration","pl1_task_stimLeft","pl1_task_stimRight","pl1_loop.thisRepN","pl1_loop.thisTrialN","pl1_loop.thisN","pl1_loop.thisIndex","pl1_loop.ran","stimLeft_index","stimRight_index","pl2_instructions_keyresp.keys","pl2_instructions_keyresp.rt","pl2_instructions_keyresp.duration","pl2_task_lickert.response","pl2_task_lickert.rt","pl2_task_confidence_lickert.response","pl2_task_confidence_lickert.rt","pl2_task_keyresp.keys","pl2_task_keyresp.rt","pl2_task_keyresp.duration","pl2_task_gnome","pl2_task_forest","pl2_task_basket","pl2_loop.thisRepN","pl2_loop.thisTrialN","pl2_loop.thisN","pl2_loop.thisIndex","pl2_loop.ran","gnome_id","forest_id","end_keyresp.keys","end_keyresp.rt","end_keyresp.duration","show_trials.thisRepN","show_trials.thisTrialN","show_trials.thisN","show_trials.thisIndex","show_trials.ran"
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"","",,,,,"",,,"k",0.5235,,"space",0.3885,,2,"yellow_gnome",2,3,"bright_forest","yellow_basket","orange_gnome",2,1,"dark_forest","red_basket",1,0,0,1,"orange_gnome","dark_forest","red_basket",951,1,-3,55,0,220,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,"","",,,,,"",,,"s",0.2553,,"space",0.2878,,3,"blue_gnome",3,4,"bright_forest","yellow_basket","brown_gnome",3,2,"dark_forest","red_basket",4,0,0,1,"blue_gnome","bright_forest","yellow_basket",955,-1,-1,55,1,221,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"","",,,,,"",,,"s",0.2557,,"space",0.7832,,2,"orange_gnome",2,1,"dark_forest","red_basket","yellow_gnome",2,3,"bright_forest","yellow_basket",1,0,0,1,"orange_gnome","dark_forest","red_basket",956,1,3,55,2,222,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"","",,,,,"",,,"s",0.2918,,"space",0.2888,,2,"yellow_gnome",2,4,"bright_forest","yellow_basket","orange_gnome",2,4,"dark_forest","red_basket",4,0,0,1,"yellow_gnome","bright_forest","yellow_basket",960,2,0,55,3,223,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,"","",,,,,"",,,"k",0.3977,,"",,,4,"pink_gnome",4,4,"dark_forest","red_basket","green_gnome",4,6,"bright_forest","yellow_basket",0,0,1,0,"green_gnome","bright_forest","yellow_basket",960,-3,2,56,0,224,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,"","",,,,,"",,,"s",0.2805,,"space",0.2221,,4,"green_gnome",4,3,"bright_forest","yellow_basket","pink_gnome",4,6,"dark_forest","red_basket",3,0,0,1,"green_gnome","bright_forest","yellow_basket",963,-3,1,56,1,225,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"","",,,,,"",,,"s",0.2896,,"space",0.1996,,2,"orange_gnome",2,7,"dark_forest","red_basket","yellow_gnome",2,0,"bright_forest","yellow_basket",7,0,0,1,"orange_gnome","dark_forest","red_basket",970,1,0,56,2,226,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,"","",,,,,"",,,"s",0.3216,,"space",0.1261,,1,"purple_gnome",1,7,"dark_forest","red_basket","red_gnome",1,1,"bright_forest","yellow_basket",7,0,0,1,"purple_gnome","dark_forest","red_basket",977,-3,4,56,3,227,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,"","",,,,,"",,,"s",0.2792,,"space",0.2836,,1,"purple_gnome",1,7,"dark_forest","red_basket","red_gnome",1,2,"bright_forest","yellow_basket",7,0,0,1,"purple_gnome","dark_forest","red_basket",984,1,-2,57,0,228,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,"","",,,,,"",,,"s",0.2715,,"space",0.7319,,4,"pink_gnome",4,5,"dark_forest","red_basket","green_gnome",4,3,"bright_forest","yellow_basket",5,0,0,1,"pink_gnome","dark_forest","red_basket",989,2,4,57,1,229,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,"","",,,,,"",,,"s",0.355,,"space",0.4073,,3,"blue_gnome",3,5,"bright_forest","yellow_basket","brown_gnome",3,9,"dark_forest","red_basket",5,0,0,1,"blue_gnome","bright_forest","yellow_basket",994,-2,1,57,2,230,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"","",,,,,"",,,"k",0.6315,,"space",0.5725,,2,"orange_gnome",2,8,"dark_forest","red_basket","yellow_gnome",2,3,"bright_forest","yellow_basket",3,0,0,1,"yellow_gnome","bright_forest","yellow_basket",997,1,0,57,3,231,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"","",,,,,"",,,"s",0.4396,,"space",0.3056,,2,"orange_gnome",2,8,"dark_forest","red_basket","yellow_gnome",2,4,"bright_forest","yellow_basket",8,0,0,1,"orange_gnome","dark_forest","red_basket",1005,3,-2,58,0,232,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,"","",,,,,"",,,"s",0.3221,,"space",0.2725,,3,"blue_gnome",3,7,"bright_forest","yellow_basket","brown_gnome",3,6,"dark_forest","red_basket",7,0,0,1,"blue_gnome","bright_forest","yellow_basket",1012,-2,1,58,1,233,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,"","",,,,,"",,,"s",0.271,,"space",0.3815,,1,"red_gnome",1,5,"bright_forest","yellow_basket","purple_gnome",1,7,"dark_forest","red_basket",5,0,0,1,"red_gnome","bright_forest","yellow_basket",1017,-1,0,58,2,234,0,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,"","",,,,,"",,,"s",0.2718,,"space",0.2584,,3,"blue_gnome",3,4,"bright_forest","yellow_basket","brown_gnome",3,7,"dark_forest","red_basket",4,0,0,1,"blue_gnome","bright_forest","yellow_basket",1021,-1,-1,58,3,235,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"","",,,,,"",,,"s",0.2707,,"space",0.3877,,2,"yellow_gnome",2,3,"bright_forest","yellow_basket","orange_gnome",2,6,"dark_forest","red_basket",3,0,0,1,"yellow_gnome","bright_forest","yellow_basket",1024,-1,2,59,0,236,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"","",,,,,"",,,"s",0.2817,,"space",0.2221,,2,"yellow_gnome",2,2,"bright_forest","yellow_basket","orange_gnome",2,8,"dark_forest","red_basket",2,0,0,1,"yellow_gnome","bright_forest","yellow_basket",1026,-1,4,59,1,237,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"","",,,,,"",,,"s",0.2643,,"space",0.2884,,2,"yellow_gnome",2,1,"bright_forest","yellow_basket","orange_gnome",2,6,"dark_forest","red_basket",1,0,0,1,"yellow_gnome","bright_forest","yellow_basket",1027,-1,0,59,2,238,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,"","",,,,,"",,,"s",0.2715,,"space",0.257,,4,"pink_gnome",4,6,"dark_forest","red_basket","green_gnome",4,0,"bright_forest","yellow_basket",6,0,0,1,"pink_gnome","dark_forest","red_basket",1033,1,2,59,3,239,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,"","",,,,,"",,,"s",0.2715,,"space",0.4243,,4,"pink_gnome",4,8,"dark_forest","red_basket","green_gnome",4,1,"bright_forest","yellow_basket",8,0,0,1,"pink_gnome","dark_forest","red_basket",1041,1,0,60,0,240,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,"","",,,,,"",,,"s",0.3083,,"space",0.2555,,4,"green_gnome",4,2,"bright_forest","yellow_basket","pink_gnome",4,8,"dark_forest","red_basket",2,0,0,1,"green_gnome","bright_forest","yellow_basket",1043,-2,4,60,1,241,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,"","",,,,,"",,,"k",0.5649,,"space",0.2473,,2,"orange_gnome",2,6,"dark_forest","red_basket","yellow_gnome",2,0,"bright_forest","yellow_basket",0,0,0,1,"yellow_gnome","bright_forest","yellow_basket",1043,-1,0,60,2,242,1,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,"","",,,,,"",,,"s",0.4214,,"space",0.2663,,4,"pink_gnome",4,6,"dark_forest","red_basket","green_gnome",4,1,"bright_forest","yellow_basket",6,0,0,1,"pink_gnome","dark_forest","red_basket",1049,0,0,60,3,243,3,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",155587,1,"2024-04-24_19h21.31.416","experiment","2023.2.3","MacIntel",60.24096386,"60b8f2c365ec36a3395896b6","66291bd3d4b402d13d74177c","66294d90caf7f0c0dfe05c6f","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,"","",,,,,"",,,"s",0.3052,,"space",0.2044,,3,"brown_gnome",3,6,"dark_forest","red_basket","blue_gnome",3,1,"bright_forest","yellow_basket",6,0,0,1,"brown_gnome","dark_forest","red_basket",1055,3,4,61,0,244,2,1,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
