stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_failStep1_keyresp.keys,p_failStep1_keyresp.rt,p_failStep1_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_step1_keyresp.keys,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,t_step2_keyresp.rt,t_step2_keyresp.duration,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,vb_instructions_keyresp.keys,vb_instructions_keyresp.rt,vb_instructions_keyresp.duration,vb_textbox.text,vb_mouse.x,vb_mouse.y,vb_mouse.leftButton,vb_mouse.midButton,vb_mouse.rightButton,vb_mouse.time,vb_mouse.clicked_name,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_task_lickert.response,pl2_task_lickert.rt,pl2_task_confidence_lickert.response,pl2_task_confidence_lickert.rt,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_gnome,pl2_task_forest,pl2_task_basket,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,gnome_id,forest_id,pl3_instructions_keyresp.keys,pl3_instructions_keyresp.rt,pl3_instructions_keyresp.duration,pl3_task_lickert.response,pl3_task_lickert.rt,pl3_task_keyresp.keys,pl3_task_keyresp.rt,pl3_task_keyresp.duration,pl3_task_confidence_lickert.response,pl3_task_confidence_lickert.rt,pl3_task_stimLeftBg,pl3_task_stimRightBg,pl3_task_stimLeft,pl3_task_stimRight,pl3_loop.thisRepN,pl3_loop.thisTrialN,pl3_loop.thisN,pl3_loop.thisIndex,pl3_loop.ran,pl4_instructions_keyresp.keys,pl4_instructions_keyresp.rt,pl4_instructions_keyresp.duration,pl4_task_lickert.response,pl4_task_lickert.rt,pl4_task_keyresp.keys,pl4_task_keyresp.rt,pl4_task_keyresp.duration,pl4_task_confidence_lickert.response,pl4_task_confidence_lickert.rt,pl4_task_stimLeft,pl4_task_stimRight,pl4_loop.thisRepN,pl4_loop.thisTrialN,pl4_loop.thisN,pl4_loop.thisIndex,pl4_loop.ran,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,0.7373,0.0014,space,1,brown_gnomes,1,1,bright_forest,yellow_basket,green_gnome,1,3,dark_forest,red_basket,1,0,0,1,brown_gnomes,bright_forest,yellow_basket,94,-1,-1,33,1,67,0,1,0.7888,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,0.8186,0.0028,space,2,red_gnome,2,0,bright_forest,yellow_basket,purple_gnome,2,2,dark_forest,red_basket,0,0,0,1,red_gnome,bright_forest,yellow_basket,94,2,0,34,0,68,1,1,0.8376,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,0.8381,0.0012,space,2,purple_gnome,2,2,dark_forest,red_basket,red_gnome,2,2,bright_forest,yellow_basket,2,0,0,1,purple_gnome,dark_forest,red_basket,96,2,2,34,1,69,1,1,0.6479,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,0.8042,0.0011,space,1,green_gnome,1,4,dark_forest,red_basket,brown_gnomes,1,4,bright_forest,yellow_basket,4,0,0,1,green_gnome,dark_forest,red_basket,100,-3,-1,35,0,70,0,1,0.6183,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,0.8075,0.0014,space,2,purple_gnome,2,3,dark_forest,red_basket,red_gnome,2,1,bright_forest,yellow_basket,3,0,0,1,purple_gnome,dark_forest,red_basket,103,4,0,35,1,71,1,1,0.6248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,0.7138,0.0017,,1,brown_gnomes,1,5,bright_forest,yellow_basket,green_gnome,1,3,dark_forest,red_basket,0,0,1,0,brown_gnomes,bright_forest,yellow_basket,103,0,1,36,0,72,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,brown_gnomes,1,5,bright_forest,yellow_basket,green_gnome,1,4,dark_forest,red_basket,0,1,0,0,brown_gnomes,bright_forest,yellow_basket,103,1,-1,36,1,73,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,0.8237,0.0017,space,1,brown_gnomes,1,6,bright_forest,yellow_basket,green_gnome,1,3,dark_forest,red_basket,6,0,0,1,brown_gnomes,bright_forest,yellow_basket,109,0,-3,37,0,74,0,1,0.7985,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,0.7976,0.0012,space,1,green_gnome,1,0,dark_forest,red_basket,brown_gnomes,1,6,bright_forest,yellow_basket,0,0,0,1,green_gnome,dark_forest,red_basket,109,1,0,37,1,75,0,1,0.7257,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,k,0.7889,0.0011,space,1,green_gnome,1,0,dark_forest,red_basket,brown_gnomes,1,7,bright_forest,yellow_basket,7,0,0,1,brown_gnomes,bright_forest,yellow_basket,116,0,-3,38,0,76,0,1,0.7207,0.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,0.8521,0.0014,space,1,green_gnome,1,3,dark_forest,red_basket,brown_gnomes,1,7,bright_forest,yellow_basket,3,0,0,1,green_gnome,dark_forest,red_basket,119,1,0,38,1,77,0,1,0.7418,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,0.7621,0.0014,space,2,purple_gnome,2,3,dark_forest,red_basket,red_gnome,2,8,bright_forest,yellow_basket,3,0,0,1,purple_gnome,dark_forest,red_basket,122,1,-1,39,0,78,1,1,0.6915,0.0085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,0.8396,0.0017,space,2,red_gnome,2,9,bright_forest,yellow_basket,purple_gnome,2,2,dark_forest,red_basket,9,0,0,1,red_gnome,bright_forest,yellow_basket,131,-1,2,39,1,79,1,1,0.8054,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,0.7232,0.0013,space,2,red_gnome,2,8,bright_forest,yellow_basket,purple_gnome,2,4,dark_forest,red_basket,8,0,0,1,red_gnome,bright_forest,yellow_basket,139,-1,1,40,0,80,1,1,0.7564,0.0016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,k,0.8004,0.0014,space,1,brown_gnomes,1,7,bright_forest,yellow_basket,green_gnome,1,5,dark_forest,red_basket,5,0,0,1,green_gnome,dark_forest,red_basket,144,0,0,40,1,81,0,1,0.7523,0.0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,0.8342,0.0014,space,1,brown_gnomes,1,7,bright_forest,yellow_basket,green_gnome,1,5,dark_forest,red_basket,7,0,0,1,brown_gnomes,bright_forest,yellow_basket,151,-1,0,41,0,82,0,1,0.8775,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,k,0.8022,0.0015,space,1,green_gnome,1,5,dark_forest,red_basket,brown_gnomes,1,6,bright_forest,yellow_basket,6,0,0,1,brown_gnomes,bright_forest,yellow_basket,157,-1,1,41,1,83,0,1,0.8229,0.0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,0.6739,0.0015,space,2,purple_gnome,2,6,dark_forest,red_basket,red_gnome,2,5,bright_forest,yellow_basket,6,0,0,1,purple_gnome,dark_forest,red_basket,163,3,0,42,0,84,1,1,0.6191,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,0.8273,0.0017,space,1,green_gnome,1,6,dark_forest,red_basket,brown_gnomes,1,8,bright_forest,yellow_basket,6,0,0,1,green_gnome,dark_forest,red_basket,169,-2,3,42,1,85,0,1,0.7162,0.0015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,0.7253,0.0013,,1,brown_gnomes,1,6,bright_forest,yellow_basket,green_gnome,1,9,dark_forest,red_basket,0,0,1,0,brown_gnomes,bright_forest,yellow_basket,169,0,0,43,0,86,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,0.9993,0.0023,,1,green_gnome,1,9,dark_forest,red_basket,brown_gnomes,1,6,bright_forest,yellow_basket,0,0,1,0,green_gnome,dark_forest,red_basket,169,-1,0,43,1,87,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,1.0026,,,1,brown_gnomes,1,5,bright_forest,yellow_basket,green_gnome,1,9,dark_forest,red_basket,0,0,1,0,brown_gnomes,bright_forest,yellow_basket,169,0,-2,44,0,88,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,0.6602,0.0017,space,1,brown_gnomes,1,5,bright_forest,yellow_basket,green_gnome,1,7,dark_forest,red_basket,5,0,0,1,brown_gnomes,bright_forest,yellow_basket,174,1,-2,44,1,89,0,1,0.7912,0.0147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,0.8619,0.0017,space,1,green_gnome,1,5,dark_forest,red_basket,brown_gnomes,1,6,bright_forest,yellow_basket,5,0,0,1,green_gnome,dark_forest,red_basket,179,3,1,45,0,90,0,1,0.8006,0.0018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,0.8815,0.0014,space,2,red_gnome,2,9,bright_forest,yellow_basket,purple_gnome,2,6,dark_forest,red_basket,9,0,0,1,red_gnome,bright_forest,yellow_basket,188,3,1,45,1,91,1,1,0.8359,0.0017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,0.948,,space,1,brown_gnomes,1,6,bright_forest,yellow_basket,green_gnome,1,7,dark_forest,red_basket,6,0,0,1,brown_gnomes,bright_forest,yellow_basket,194,1,2,46,0,92,0,1,0.6741,0.0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,red_gnome,2,7,bright_forest,yellow_basket,purple_gnome,2,9,dark_forest,red_basket,0,1,0,0,brown_gnomes,bright_forest,yellow_basket,194,-1,-1,46,1,93,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,red_gnome,2,6,bright_forest,yellow_basket,purple_gnome,2,8,dark_forest,red_basket,0,1,0,0,brown_gnomes,bright_forest,yellow_basket,194,-1,2,47,0,94,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
