"","ID","understanding_score","pl1_understanding","pl2_understanding","score_corrected","rank","filename","binary_score","gen","parent_ID","n_miss","parent_understanding_score","parent_pl1_understanding","parent_pl2_understanding","parent_score_corrected","parent_rank","parent_filename","parent_ADVICE","parent_gen","parent_binary_score","parent_n_miss"
"295","66ebfb22da433fa6048429f7",-0.305596895933929,-0.379365093492857,-0.231828698375,0.255859375,50,"495949_experiment_2024-10-18_18h33.08.973.csv",0.55078125,3,"5ef636e35322f20eaee7c45f",0,0.154069705477857,0.365411552330714,-0.057272141375,0.196280991735536,45,"628560_experiment_2024-10-17_18h09.43.136.csv",NA,2,0.546875,14
"296","66f0172354459fc0532d41ba",0.1352190290125,0.3041294643,-0.033691406275,-0.262499999999999,84,"732480_experiment_2024-10-18_17h46.47.450.csv",0.4921875,3,"613a467ab51107552deceabb",16,0.00645665440267855,-0.0749339028071429,0.0878472116125,1.03688524590164,15,"242931_experiment_2024-10-17_17h17.12.731.csv",NA,2,0.56640625,12
"297","66f46d2c126152ecd9e12bee",-0.105332558528571,0.00193452309285714,-0.21259964015,0.345528455284553,43,"515693_experiment_2024-10-18_12h17.00.311.csv",0.53125,3,"62ceed54f3afa23577b36391",10,0.258181288822946,0.688509316772143,-0.17214673912625,0.715415019762846,27,"738526_experiment_2024-10-17_17h48.29.685.csv",NA,2,0.5859375,3
"298","66f59c5fc561d1f12a63b63c",0.53287037213125,1,0.0657407442625,0.405511811023622,34,"682218_experiment_2024-10-18_17h38.56.701.csv",0.58203125,3,"663f6d9dbe5335a23d60081a",2,0.218501972778929,0.434573387357857,0.00243055820000001,1.52777777777778,3,"433604_experiment_2024-10-17_17h26.03.483.csv",NA,2,0.6328125,4
"299","67119d66793dcfef1e5ff101",0.0133928571357143,0.0582671957714286,-0.0314814815,0.389328063241107,37,"607504_experiment_2024-10-18_17h54.30.253.csv",0.56640625,3,"5be373e07e3c9b0001c4d434",3,0.4825,1,-0.035,0.866379310344827,21,"903638_experiment_2024-10-17_17h14.53.834.csv",NA,2,0.5859375,24
"300","671237aba865147787d88e96",-0.0336209798214286,-0.0350326129428572,-0.0322093467,0.463636363636363,31,"197817_experiment_2024-10-18_11h30.27.344.csv",0.515625,3,"60bc017a075944ed76350d2e",36,0.0785454886291071,0.182867140995714,-0.0257761637375,0.572289156626505,29,"733190_experiment_2024-10-17_17h26.40.299.csv",NA,2,0.546875,7
"301","55ee11c37480920010aaac8b",0.0401868386155357,0.184656084643571,-0.1042824074125,0.264705882352942,50,"842994_experiment_2024-10-21_17h11.45.896.csv",0.546875,4,"5ca4c7a848cb6a00010a64a9",1,0.293106890489286,0.430985797078571,0.1552279839,0.622,23,"103376_experiment_2024-10-18_17h38.20.354.csv",NA,3,0.60546875,6
"302","595e7974af78da0001a21c3a",0.0916832010576786,0.157208994702857,0.0261574074125,-0.261811023622046,84,"328129_experiment_2024-10-21_17h30.32.898.csv",0.52734375,4,"607f63ce9ffa404fca0400a9",2,0.504608743013929,0.341294971537857,0.66792251449,0.828125,16,"231022_experiment_2024-10-18_17h43.01.183.csv",NA,3,0.58203125,0
"303","59a40f8f514a2200017e69dc",0.359828869054464,0.539761904771429,0.1798958333375,0.163900414937761,60,"726340_experiment_2024-10-21_17h18.26.233.csv",0.5546875,4,"6405feae7d6321bfaaf793e8",15,0.0852265178410714,0.171957664407143,-0.001504628725,0.731999999999999,18,"254412_experiment_2024-10-18_11h38.00.886.csv",NA,3,0.59375,6
"304","59e0be41d838ae0001850712",0.2137238075375,0.3923774386,0.035070176475,0.857142857142858,17,"652867_experiment_2024-10-21_17h26.48.641.csv",0.53125,4,"5ca4c7a848cb6a00010a64a9",11,0.293106890489286,0.430985797078571,0.1552279839,0.622,23,"103376_experiment_2024-10-18_17h38.20.354.csv",NA,3,0.60546875,6
"305","59edca95ac0af70001b36f9c",0.0788341704026786,-0.0433407738071429,0.2010091146125,-0.113537117903929,76,"582429_experiment_2024-10-21_17h29.32.595.csv",0.4921875,4,"5ebd30bca8d08203a6e2334f",27,0.250967256610893,0.522420613734286,-0.0204861005125,0.0262096774193541,65,"625056_experiment_2024-10-18_17h40.33.201.csv",NA,3,0.59375,8
"306","5a2ba3972a1bed0001f352a6",0.291013562491964,0.585383581746429,-0.00335645676250002,0.174509803921568,58,"700603_experiment_2024-10-21_17h15.07.488.csv",0.53125,4,"65b1193868f3449f46325ea8",1,0.160945745123393,0.281150772459286,0.0407407177875,0.708984375,19,"882377_experiment_2024-10-18_16h36.35.748.csv",NA,3,0.58203125,0
"307","5b4b859e11d39e00017bc223",0.470193911349643,0.785993292934286,0.154394529765,1.00198412698413,12,"101395_experiment_2024-10-21_17h53.19.245.csv",0.6484375,4,"5eff6f6261fa1103dd703721",4,0.204454365096786,0.335158730168571,0.073750000025,2.94047619047619,1,"245149_experiment_2024-10-18_17h37.01.121.csv",NA,3,0.73828125,4
"308","5b5ecd4b7757ed000198d434",0.137301587313571,0.315806878307143,-0.04120370368,0.208661417322833,55,"801136_experiment_2024-10-21_17h31.30.588.csv",0.5859375,4,"5ca4c7a848cb6a00010a64a9",2,0.293106890489286,0.430985797078571,0.1552279839,0.622,23,"103376_experiment_2024-10-18_17h38.20.354.csv",NA,3,0.60546875,6
"309","5b98f5957af36d0001ff0294",0.0613921957644643,0.277645502641429,-0.1548611111125,0.19047619047619,56,"021403_experiment_2024-10-21_17h44.28.014.csv",0.5234375,4,"66aa2ca22882f0924e554ab7",4,-0.0380577697839286,-0.00087274739285715,-0.075242792175,0.944000000000001,11,"980869_experiment_2024-10-18_17h35.27.893.csv",NA,3,0.640625,6
"310","5c096cc8b57e9500015a18c2",0.205024437330357,0.345240024785714,0.064808849875,0.644268774703558,28,"690892_experiment_2024-10-21_17h24.12.079.csv",0.61328125,4,"668adbfcb3549e7f656159c6",3,0.314467592591518,0.684259259259286,-0.05532407407625,0.439453125,33,"822590_experiment_2024-10-18_13h09.16.282.csv",NA,3,0.546875,0
"311","5cd02c98ec9cad001834e76a",0.672015545858929,0.890674603177857,0.45335648854,0.522727272727273,32,"613054_experiment_2024-10-21_17h07.04.943.csv",0.57421875,4,"65108d02742b73e5f03efb63",14,0.389681301536607,0.554713617110714,0.2246489859625,0.77310924369748,17,"387542_experiment_2024-10-18_13h41.14.273.csv",NA,3,0.58984375,18
"312","5cf4bf2e7e2e1400177f2cc8",0.121998994741786,-0.00357145229142859,0.247569441775,-0.0119521912350606,72,"037043_experiment_2024-10-21_12h26.07.921.csv",0.5546875,4,"6658bbc6589d777bab78b02c",5,0.0949009865601786,0.180268281707857,0.00953369141249999,0.564583333333333,28,"076299_experiment_2024-10-18_18h49.16.695.csv",NA,3,0.51171875,16
"313","5dd589a57160cb53e892fa75",0.317177202452768,0.633236538374286,0.00111786653125,2.08860759493671,1,"000379_experiment_2024-10-21_17h23.13.269.csv",0.63671875,4,"63d83f714d14c00e07006889",19,0.517981145502321,0.932605813042143,0.1033564779625,0.875984251968504,14,"376872_experiment_2024-10-18_17h33.02.419.csv",NA,3,0.62890625,2
"314","5e0a1fc84d6bf12c3a095db1",0.361094576977232,0.903902116905714,-0.18171296295125,1.05138339920948,10,"143639_experiment_2024-10-21_17h22.13.540.csv",0.6484375,4,"65108d02742b73e5f03efb63",3,0.389681301536607,0.554713617110714,0.2246489859625,0.77310924369748,17,"387542_experiment_2024-10-18_13h41.14.273.csv",NA,3,0.58984375,18
"315","5e5556c0677c1055083ae16f",-0.0725942460383929,-0.161044973564286,0.0158564814875,1.81496062992126,2,"260765_experiment_2024-10-21_17h13.40.737.csv",0.65625,4,"5eff6f6261fa1103dd703721",2,0.204454365096786,0.335158730168571,0.073750000025,2.94047619047619,1,"245149_experiment_2024-10-18_17h37.01.121.csv",NA,3,0.73828125,4
"316","5e66c77e8ebdaf4466e26326",0.514253825599554,0.857142857142857,0.17136479405625,1.26785714285714,6,"212161_experiment_2024-10-21_17h03.53.329.csv",0.6640625,4,"63d7fb6ee49281f6c41d6630",4,-0.0632827572839286,-0.111047256542857,-0.015518258025,0.931726907630523,12,"041112_experiment_2024-10-18_11h27.58.029.csv",NA,3,0.61328125,7
"317","5e961265ca5bc6085896442d",0.134755291011607,0.368584656085714,-0.0990740740625,0.58531746031746,29,"114756_experiment_2024-10-21_17h07.03.656.csv",0.5859375,4,"66e87563633236ecd97f7c31",4,-0.03253970486875,-0.009523848875,-0.0555555608625,0.651574803149606,21,"448682_experiment_2024-10-18_17h38.02.671.csv",NA,3,0.56640625,2
"318","5eb080ccaf87d11143472477",0.106498646453036,0.199176191543571,0.0138211013625,0.00632911392405155,71,"740882_experiment_2024-10-21_12h14.42.152.csv",0.5078125,4,"63d7fb6ee49281f6c41d6630",19,-0.0632827572839286,-0.111047256542857,-0.015518258025,0.931726907630523,12,"041112_experiment_2024-10-18_11h27.58.029.csv",NA,3,0.61328125,7
"319","5ec4a2cfc14ec21da0bc4a46",-0.0655671395928571,-0.0537037218857143,-0.0774305573,-0.298804780876495,87,"651006_experiment_2024-10-21_17h29.33.968.csv",0.54296875,4,"605776c7ffd8cb64476fc73f",5,0.083791826328125,0.244186025625,-0.07660237296875,0.646484375,22,"020877_experiment_2024-10-18_12h24.37.127.csv",NA,3,0.6171875,0
"320","5ee637a18976fc391312fe01",0.0323743267560714,0.00317457594214287,0.06157407757,0.292,48,"557818_experiment_2024-10-21_17h52.15.189.csv",0.60546875,4,"5eff6f6261fa1103dd703721",6,0.204454365096786,0.335158730168571,0.073750000025,2.94047619047619,1,"245149_experiment_2024-10-18_17h37.01.121.csv",NA,3,0.73828125,4
"321","5efdb4266a255121c1bcc531",0.145370363560714,0.174999986371429,0.11574074075,-0.220238095238095,83,"629277_experiment_2024-10-21_17h24.31.848.csv",0.5546875,4,"605776c7ffd8cb64476fc73f",4,0.083791826328125,0.244186025625,-0.07660237296875,0.646484375,22,"020877_experiment_2024-10-18_12h24.37.127.csv",NA,3,0.6171875,0
"322","5f315097a5125e6101a52d96",0.442176339285714,0.928571428571429,-0.04421875,0.080078125,67,"539230_experiment_2024-10-21_12h33.26.493.csv",0.56640625,4,"66f46d2c126152ecd9e12bee",0,-0.105332558528571,0.00193452309285714,-0.21259964015,0.345528455284553,43,"515693_experiment_2024-10-18_12h17.00.311.csv",NA,3,0.53125,10
"323","5fb701a86c3b2e1da0b3235a",-0.02856095739375,-0.1357399779,0.0786180631125,-0.125,77,"260072_experiment_2024-10-21_12h27.49.567.csv",0.4765625,4,"60e06b87c1bd79b830cee365",32,-0.14150117218875,-0.206503204565,-0.0764991398125,0.342553191489362,44,"058833_experiment_2024-10-18_17h56.53.789.csv",NA,3,0.515625,21
"324","5fb9409de225257587072ef9",0.345790632946964,0.561804586756429,0.1297766791375,0.288546255506608,49,"180120_experiment_2024-10-21_17h33.53.856.csv",0.5,4,"5e6fd5930eef225956166275",29,0.3788717814825,0.83657873244,-0.078835169475,0.969635627530364,10,"185707_experiment_2024-10-18_12h32.40.599.csv",NA,3,0.63671875,9
"325","5fcd9e11d619a5277a200dd5",0.173271839342321,0.347873026522143,-0.00132934783749999,0.335341365461849,45,"223524_experiment_2024-10-21_12h23.49.706.csv",0.5390625,4,"63d7fb6ee49281f6c41d6630",7,-0.0632827572839286,-0.111047256542857,-0.015518258025,0.931726907630523,12,"041112_experiment_2024-10-18_11h27.58.029.csv",NA,3,0.61328125,7
"326","6036f26208d15e92cafdb13b",0.149879395963929,0.297300775852857,0.00245801607500003,0.53125,31,"113869_experiment_2024-10-21_17h02.11.235.csv",0.55078125,4,"5e6fd5930eef225956166275",16,0.3788717814825,0.83657873244,-0.078835169475,0.969635627530364,10,"185707_experiment_2024-10-18_12h32.40.599.csv",NA,3,0.63671875,9
"327","603cfe49880ceeb4bf3aa72e",0.499788348280893,0.879740270774286,0.1198364257875,1.44861660079051,4,"561008_experiment_2024-10-21_18h06.17.096.csv",0.6484375,4,"662f787db43293da9456adb8",3,0.0477656583478571,0.115936165570714,-0.020404848875,1.16599190283401,6,"877459_experiment_2024-10-18_17h25.53.358.csv",NA,3,0.58984375,9
"328","60c239c814e2792697b7c056",0.6300925926,1,0.2601851852,-0.179282868525897,82,"385696_experiment_2024-10-21_17h06.38.769.csv",0.5703125,4,"5cae3e6a47494e0018328cbb",5,0.400484948551071,0.927700582837143,-0.126730685735,0.359832635983265,41,"589701_experiment_2024-10-18_17h11.11.723.csv",NA,3,0.53515625,17
"329","60ddea479b7e6c8796d92a03",-0.0783035714316072,-0.0411904761857143,-0.1154166666775,0.417322834645669,40,"672953_experiment_2024-10-21_17h04.37.575.csv",0.56640625,4,"6662c3fbba2165e6212fffb2",2,0.0597800724209822,0.0458333000357143,0.07372684480625,0.605577689243027,25,"210362_experiment_2024-10-18_17h36.11.208.csv",NA,3,0.5546875,5
"330","60fe79117e082892a4e47723",0.22001488096625,0.34801587302,0.0920138889125,0.233201581027668,52,"155591_experiment_2024-10-21_17h31.45.498.csv",0.55078125,4,"6405feae7d6321bfaaf793e8",3,0.0852265178410714,0.171957664407143,-0.001504628725,0.731999999999999,18,"254412_experiment_2024-10-18_11h38.00.886.csv",NA,3,0.59375,6
"331","61087a04c0c4e0038641fff8",0.118478260874554,0.308152173937857,-0.07119565218875,-0.102766798418973,75,"763979_experiment_2024-10-21_17h14.18.253.csv",0.56640625,4,"63d7fb6ee49281f6c41d6630",3,-0.0632827572839286,-0.111047256542857,-0.015518258025,0.931726907630523,12,"041112_experiment_2024-10-18_11h27.58.029.csv",NA,3,0.61328125,7
"332","610be855f519acd254b1eb79",0.499791666669643,0.998888888889286,0.000694444449999976,0.0972222222222214,66,"981980_experiment_2024-10-21_17h06.29.759.csv",0.51171875,4,"6662c3fbba2165e6212fffb2",4,0.0597800724209822,0.0458333000357143,0.07372684480625,0.605577689243027,25,"210362_experiment_2024-10-18_17h36.11.208.csv",NA,3,0.5546875,5
"333","612fc21a7264afa7dfa08974",0.0353407675160714,0.0706815350321429,0,-0.322448979591837,91,"657295_experiment_2024-10-21_17h18.28.597.csv",0.47265625,4,"57a12661913c7100019767b7",11,0.425289351854464,0.857870370371429,-0.0072916666625,0.512195121951219,30,"57a12661913c7100019767b7_experiment_2024-10-18_11h23.30.531.csv",NA,3,0.5546875,10
"334","62b44f66a16d45783569fad6",0.534366732802679,0.999867724867857,0.0688657407375,-0.16798418972332,81,"654267_experiment_2024-10-21_18h38.36.719.csv",0.5234375,4,"568a3ac1d3d6a7000ba240b0",3,0.115747178876786,0.289353436728571,-0.057859078975,0.610204081632654,24,"986530_experiment_2024-10-18_17h32.44.018.csv",NA,3,0.57421875,11
"335","62da8df6c2b2c0c038ad33ac",0.377857142854821,0.754047619047143,0.0016666666625,-0.461693548387096,96,"596333_experiment_2024-10-21_17h38.15.569.csv",0.546875,4,"66a641d8eae42f430895d856",8,-0.0678075396767857,-0.114087301578571,-0.021527777775,0.389795918367348,36,"733142_experiment_2024-10-18_17h37.43.286.csv",NA,3,0.54296875,11
"336","62db2644ab0a3a353c0dcb54",0.0177260758848214,0.0313188228071429,0.0041333289625,0.760869565217391,22,"856281_experiment_2024-10-21_19h30.12.631.csv",0.59375,4,"5b01e69aa496b300013d5b9b",3,0.240218253963393,0.554603174589286,-0.0741666666625,1.40234375,3,"554007_experiment_2024-10-18_17h16.18.820.csv",NA,3,0.66015625,0
"337","62e154b0682e270b4acdf5ee",0.7300925939125,1,0.460185187825,1.58203125,3,"360483_experiment_2024-10-21_19h47.41.583.csv",0.640625,4,"63d83f714d14c00e07006889",0,0.517981145502321,0.932605813042143,0.1033564779625,0.875984251968504,14,"376872_experiment_2024-10-18_17h33.02.419.csv",NA,3,0.62890625,2
"338","62e25115fb932baf4a93173f",0.485061175608571,0.887830686317143,0.0822916649,0.209803921568627,54,"417160_experiment_2024-10-21_17h07.09.616.csv",0.5859375,4,"5ddce9f0f85b50c4fc1515a4",1,0.367950561925357,0.779004581200714,-0.04310345735,0.688755020080322,20,"095094_experiment_2024-10-18_11h38.10.705.csv",NA,3,0.57421875,7
"339","62e3f7b224ec70641fd86b7b",-0.0503389550294643,-0.0628306878214286,-0.0378472222375,0.678571428571429,24,"857235_experiment_2024-10-21_17h49.16.589.csv",0.5546875,4,"57a12661913c7100019767b7",4,0.425289351854464,0.857870370371429,-0.0072916666625,0.512195121951219,30,"57a12661913c7100019767b7_experiment_2024-10-18_11h23.30.531.csv",NA,3,0.5546875,10
"340","6316212c1109a3b1bac89fe6",0.0262813991955357,0.101521131728571,-0.0489583333375,-0.681632653061225,98,"422869_experiment_2024-10-21_12h19.42.583.csv",0.51953125,4,"66a27a561b8ed92d82f3b97a",11,0.0154454022982143,0.0741379310214286,-0.043247126425,1.04183266932271,7,"053958_experiment_2024-10-18_17h14.45.258.csv",NA,3,0.5390625,5
"341","63287c548c0d66d1e300fd64",0.906959170385714,0.948195684521429,0.86572265625,0.189723320158103,57,"913384_experiment_2024-10-21_17h15.07.213.csv",0.5625,4,"662f787db43293da9456adb8",3,0.0477656583478571,0.115936165570714,-0.020404848875,1.16599190283401,6,"877459_experiment_2024-10-18_17h25.53.358.csv",NA,3,0.58984375,9
"342","63469da3cef76cc5b3523b97",0.390399871113214,0.789094446801429,-0.008294704575,0.849609375,18,"927897_experiment_2024-10-21_17h34.32.169.csv",0.625,4,"62d71ed72df2d1ebb84c4406",0,0.371130952391964,0.582076719571429,0.1601851852125,0.397233201581029,35,"710914_experiment_2024-10-18_17h38.11.737.csv",NA,3,0.60546875,3
"343","63696bedab2bb1c20e3a5a5b",-0.130087034822321,-0.239375750307143,-0.0207983193375,0.0976095617529875,65,"114976_experiment_2024-10-21_18h16.35.170.csv",0.55078125,4,"6658bbc6589d777bab78b02c",5,0.0949009865601786,0.180268281707857,0.00953369141249999,0.564583333333333,28,"076299_experiment_2024-10-18_18h49.16.695.csv",NA,3,0.51171875,16
"344","637f7c6517daaa050a1632ba",0.01546791937625,0.04332008564,-0.0123842468875,-0.53784860557769,97,"823661_experiment_2024-10-21_17h18.53.382.csv",0.49609375,4,"66b374f5b22866419b3d1dd4",5,-0.00231074499107143,0.00967207894285714,-0.014293568925,0.247035573122529,54,"978958_experiment_2024-10-18_17h26.54.428.csv",NA,3,0.53515625,3
"345","63d1e114550c261e5d78a941",0.210011574083929,0.397685185192857,0.022337962975,0.153846153846155,62,"180137_experiment_2024-10-21_11h09.51.411.csv",0.55078125,4,"5bf44a04d7e7a70001d7a672",9,0.112883525512143,0.201827242549286,0.023939808475,0.899176954732511,13,"492659_experiment_2024-10-18_17h38.12.224.csv",NA,3,0.59375,13
"346","63d79c5a2b6c1a5cfa659ba4",-0.139183407735714,-0.278366815471429,0,0.302966101694915,46,"863249_experiment_2024-10-21_17h24.08.067.csv",0.51171875,4,"66c1246c403ac42a00625a13",20,-0.120626652058036,-0.215211646278571,-0.0260416578375,1.21850393700787,5,"066072_experiment_2024-10-18_17h13.43.318.csv",NA,3,0.62109375,2
"347","63eb82da9758a485a67914a2",0.233936838616071,0.490211640207143,-0.022337962975,0.820158102766799,20,"066662_experiment_2024-10-21_11h25.26.353.csv",0.5859375,4,"62e0532289a4e5d9fedadde1",3,0.160276125650893,0.305158716014286,0.0153935352875,0.598425196850393,27,"958248_experiment_2024-10-18_13h15.45.306.csv",NA,3,0.5859375,2
"348","6400dc9a87b5f4d0c3604bf3",-0.0144469246008929,-0.0540674603142857,0.0251736111125,1.24173553719008,7,"374064_experiment_2024-10-21_17h29.30.858.csv",0.58984375,4,"568a3ac1d3d6a7000ba240b0",14,0.115747178876786,0.289353436728571,-0.057859078975,0.610204081632654,24,"986530_experiment_2024-10-18_17h32.44.018.csv",NA,3,0.57421875,11
"349","6400f212a7bd9c7c5ab1cc25",0.0624116074346428,0.127502302994286,-0.002679088125,0.860000000000001,16,"944807_experiment_2024-10-21_12h31.37.126.csv",0.60546875,4,"671237aba865147787d88e96",6,-0.0336209798214286,-0.0350326129428572,-0.0322093467,0.463636363636363,31,"197817_experiment_2024-10-18_11h30.27.344.csv",NA,3,0.515625,36
"350","640b816df86dcee615619d0d",-0.02650956620625,-0.12997133555,0.0769522031375,-0.154661016949152,80,"856980_experiment_2024-10-21_12h20.46.567.csv",0.546875,4,"610c66163e803a3564dfaf9c",20,0.0767632048821428,0.122128361764286,0.031398048,0.601960784313725,26,"470909_experiment_2024-10-18_18h41.25.712.csv",NA,3,0.55859375,1
"351","6413c3a69c59550f5956e218",-0.103292410714286,-0.0701785714285714,-0.13640625,0.153688524590164,63,"396884_experiment_2024-10-21_17h24.03.582.csv",0.49609375,4,"5eff6f6261fa1103dd703721",12,0.204454365096786,0.335158730168571,0.073750000025,2.94047619047619,1,"245149_experiment_2024-10-18_17h37.01.121.csv",NA,3,0.73828125,4
"352","644164d75b4cbe61ff891e64",0.3510574776875,0.5998015873,0.102313368075,0.959839357429718,14,"002783_experiment_2024-10-21_17h30.00.566.csv",0.6171875,4,"5e6fd5930eef225956166275",7,0.3788717814825,0.83657873244,-0.078835169475,0.969635627530364,10,"185707_experiment_2024-10-18_12h32.40.599.csv",NA,3,0.63671875,9
"353","652ebf9490189b8b57f1ce35",0.237537199055357,0.172470232785714,0.302604165325,-0.342741935483872,93,"656911_experiment_2024-10-21_09h11.06.299.csv",0.53515625,4,"57a12661913c7100019767b7",8,0.425289351854464,0.857870370371429,-0.0072916666625,0.512195121951219,30,"57a12661913c7100019767b7_experiment_2024-10-18_11h23.30.531.csv",NA,3,0.5546875,10
"354","6530316e660f5b8d9c11c00e",0.12454630169375,0.25796258835,-0.0088699849625,-0.690944881889765,99,"100587_experiment_2024-10-21_17h32.04.827.csv",0.515625,4,"6634e412b6aa88d8efcdcf3c",2,0.207217261902679,0.484095982142857,-0.0696614583375,-0.00200000000000067,72,"407595_experiment_2024-10-18_17h35.07.420.csv",NA,3,0.5078125,6
"355","653d3b418bce22526d2639b4",0.600644841271429,0.701289682542857,0.5,1.08070866141732,9,"676128_experiment_2024-10-21_12h24.41.701.csv",0.59765625,4,"65108d02742b73e5f03efb63",2,0.389681301536607,0.554713617110714,0.2246489859625,0.77310924369748,17,"387542_experiment_2024-10-18_13h41.14.273.csv",NA,3,0.58984375,18
"356","6564171a43463427fd17303a",0.0963025854401786,0.154645048192857,0.0379601226875,0.479757085020243,34,"037252_experiment_2024-10-21_10h25.55.267.csv",0.546875,4,"5ca4c7a848cb6a00010a64a9",9,0.293106890489286,0.430985797078571,0.1552279839,0.622,23,"103376_experiment_2024-10-18_17h38.20.354.csv",NA,3,0.60546875,6
"357","659ab441966a4d31ded32d34",0.272652116407143,0.545304232814286,0,-0.0344129554655854,73,"647997_experiment_2024-10-21_17h10.43.053.csv",0.54296875,4,"66b904b8c905d232ccc4a689",9,0.409791666675,1,-0.18041666665,0.852941176470587,15,"707890_experiment_2024-10-18_17h29.24.740.csv",NA,3,0.63671875,1
"358","65ca3241aedc6b7667899114",0.469097222290536,0.743518508943571,0.1946759356375,1.20325203252033,8,"487535_experiment_2024-10-21_17h31.51.152.csv",0.5703125,4,"5c478dae685da800014c8119",10,0.0832506613573214,0.170552248657143,-0.00405092594250002,0.454724409448819,32,"460116_experiment_2024-10-18_17h13.37.204.csv",NA,3,0.578125,2
"359","65dde169a5400071ec943bc8",0.269952876978571,0.874107142857143,-0.3342013889,0.397637795275591,41,"297522_experiment_2024-10-21_17h11.03.485.csv",0.5625,4,"5ddce9f0f85b50c4fc1515a4",2,0.367950561925357,0.779004581200714,-0.04310345735,0.688755020080322,20,"095094_experiment_2024-10-18_11h38.10.705.csv",NA,3,0.57421875,7
"360","660d53ffb54d05e5ae6c56f2",0.174246651780357,0.356956845235714,-0.00846354167499999,0.260784313725491,51,"360108_experiment_2024-10-21_17h08.29.042.csv",0.55078125,4,"66e87563633236ecd97f7c31",1,-0.03253970486875,-0.009523848875,-0.0555555608625,0.651574803149606,21,"448682_experiment_2024-10-18_17h38.02.671.csv",NA,3,0.56640625,2
"361","66129ba63bdad6d8137dd832",0.561199898942679,0.999820502797857,0.1225792950875,1.37698412698413,5,"119573_experiment_2024-10-21_17h21.34.260.csv",0.69921875,4,"66aa2ca22882f0924e554ab7",4,-0.0380577697839286,-0.00087274739285715,-0.075242792175,0.944000000000001,11,"980869_experiment_2024-10-18_17h35.27.893.csv",NA,3,0.640625,6
"362","66254df7ef91ef387de06bda",0.109263073725893,0.0224905947642857,0.1960355526875,0.522633744855966,33,"262899_experiment_2024-10-21_17h16.42.552.csv",0.54296875,4,"671237aba865147787d88e96",13,-0.0336209798214286,-0.0350326129428572,-0.0322093467,0.463636363636363,31,"197817_experiment_2024-10-18_11h30.27.344.csv",NA,3,0.515625,36
"363","66466f84fa10a56e00077f4c",0.255830186420804,0.472923027477857,0.03873734536375,-0.0806451612903221,74,"284715_experiment_2024-10-21_12h11.21.475.csv",0.5078125,4,"5e6fd5930eef225956166275",8,0.3788717814825,0.83657873244,-0.078835169475,0.969635627530364,10,"185707_experiment_2024-10-18_12h32.40.599.csv",NA,3,0.63671875,9
"364","6650e69da7a14d71799982ee",0.0457432582919643,-0.0145977267785714,0.1060842433625,0.644841269841271,27,"500800_experiment_2024-10-21_17h37.16.603.csv",0.58984375,4,"66af97729c1b27015686f798",4,0.263125,0.568333333325,-0.042083333325,1.74117647058823,2,"716131_experiment_2024-10-18_17h50.30.569.csv",NA,3,0.671875,1
"365","6655f0b0a20460cfba948ca9",0.170462322892143,0.343585746909286,-0.002661101125,0.4453125,37,"868483_experiment_2024-10-21_17h34.44.219.csv",0.55078125,4,"66f59c5fc561d1f12a63b63c",0,0.53287037213125,1,0.0657407442625,0.405511811023622,34,"682218_experiment_2024-10-18_17h38.56.701.csv",NA,3,0.58203125,2
"366","6658ba167affbe300577b93d",0.265140950636696,0.212574678442143,0.31770722283125,-0.278431372549019,85,"014726_experiment_2024-10-21_17h29.08.103.csv",0.5234375,4,"614b11e399369a0d52b5fbf6",1,0.501735916891964,0.986353179721429,0.0171186540625,1.23577235772358,4,"399930_experiment_2024-10-18_17h37.40.860.csv",NA,3,0.63671875,10
"367","665b4286969eae6d1edc4d21",-0.0490476984625,-0.091853188,-0.00624220892499998,0.0345528455284558,70,"531174_experiment_2024-10-21_17h36.09.840.csv",0.53515625,4,"6658bbc6589d777bab78b02c",10,0.0949009865601786,0.180268281707857,0.00953369141249999,0.564583333333333,28,"076299_experiment_2024-10-18_18h49.16.695.csv",NA,3,0.51171875,16
"368","665c51a04fa57fdf6f538ab0",0.0929315476302679,-0.158928571425714,0.34479166668625,-0.393574297188755,95,"196701_experiment_2024-10-21_17h22.26.140.csv",0.53125,4,"62d71ed72df2d1ebb84c4406",7,0.371130952391964,0.582076719571429,0.1601851852125,0.397233201581029,35,"710914_experiment_2024-10-18_17h38.11.737.csv",NA,3,0.60546875,3
"369","665c5b5cb53983b0b6323300",0.137100864055357,0.299897369985714,-0.025695641875,0.358565737051793,44,"351729_experiment_2024-10-21_17h49.01.745.csv",0.546875,4,"66421610459ae675582e0a98",5,0.312003968258036,0.469841269853571,0.1541666666625,0.370588235294118,39,"115972_experiment_2024-10-18_17h32.56.575.csv",NA,3,0.5703125,1
"370","665ed3e9a6d856341025d5e1",0.135672949733929,0.242989417992857,0.028356481475,0.294238683127572,47,"230774_experiment_2024-10-21_17h13.23.567.csv",0.546875,4,"5eec1cfa0cda0741cd14213a",13,0.0754389734460714,0.227023794542143,-0.07614584765,0.373949579831933,38,"755977_experiment_2024-10-18_17h25.55.826.csv",NA,3,0.5234375,18
"371","6664597b10bb2abd191df517",0.393501984127143,0.787003968254286,0,1.03359683794466,11,"733110_experiment_2024-10-21_12h13.30.280.csv",0.62890625,4,"5cae3e6a47494e0018328cbb",3,0.400484948551071,0.927700582837143,-0.126730685735,0.359832635983265,41,"589701_experiment_2024-10-18_17h11.11.723.csv",NA,3,0.53515625,17
