stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,stim5_name,stim5_file,stim5_pair,stim5_deact_file,stim5_step2_name,stim5_step2_file,stim5_step2_basket_name,stim5_step2_basket_file,stim6_name,stim6_file,stim6_pair,stim6_deact_file,stim6_step2_name,stim6_step2_file,stim6_step2_basket_name,stim6_step2_basket_file,stim7_name,stim7_file,stim7_pair,stim7_deact_file,stim7_step2_name,stim7_step2_file,stim7_step2_basket_name,stim7_step2_basket_file,stim8_name,stim8_file,stim8_pair,stim8_deact_file,stim8_step2_name,stim8_step2_file,stim8_step2_basket_name,stim8_step2_basket_file,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,stake_instructions_key.keys,stake_instructions_key.rt,stake_instructions_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_step2_keyresp.rt,p_step2_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,t_mult,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,p_mult,p_failStep2_keyresp.keys,p_failStep2_keyresp.rt,p_failStep2_keyresp.duration,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_step1_keyresp.keys,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,t_step2_keyresp.rt,t_step2_keyresp.duration,break_key_resp.keys,break_key_resp.rt,break_key_resp.duration,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,vb_instructions_keyresp.keys,vb_instructions_keyresp.rt,vb_instructions_keyresp.duration,vb_textbox.text,vb_mouse.x,vb_mouse.y,vb_mouse.leftButton,vb_mouse.midButton,vb_mouse.rightButton,vb_mouse.time,vb_mouse.clicked_name,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_task_lickert.response,pl2_task_lickert.rt,pl2_task_confidence_lickert.response,pl2_task_confidence_lickert.rt,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_gnome,pl2_task_forest,pl2_task_basket,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,gnome_id,forest_id,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,s,0.8383,,space,2,green_gnome,2,3,bright_forest,yellow_basket,red_gnome,2,8,dark_forest,red_basket,3,0,0,1,green_gnome,bright_forest,yellow_basket,448,-4,1,5,3,43,1,1,0.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,k,0.9357,,space,4,purple_gnome,4,1,bright_forest,yellow_basket,brown_gnome,4,9,dark_forest,red_basket,9,0,0,1,brown_gnome,dark_forest,red_basket,457,2,-3,5,4,44,3,1,0.3964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,s,0.5449,,space,1,pink_gnome,1,3,bright_forest,yellow_basket,orange_gnome,1,6,dark_forest,red_basket,15,0,0,1,pink_gnome,bright_forest,yellow_basket,472,2,0,5,5,45,4,1,0.3855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,k,0.7416,,space,4,brown_gnome,4,6,dark_forest,red_basket,purple_gnome,4,5,bright_forest,yellow_basket,25,0,0,1,purple_gnome,bright_forest,yellow_basket,497,-1,3,5,6,46,7,1,0.3984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,s,0.9922,,space,3,yellow_gnome,3,4,bright_forest,yellow_basket,blue_gnome,3,9,dark_forest,red_basket,20,0,0,1,yellow_gnome,bright_forest,yellow_basket,517,0,-1,5,7,47,6,1,0.4901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,s,0.8605,,space,2,green_gnome,2,4,bright_forest,yellow_basket,red_gnome,2,8,dark_forest,red_basket,20,0,0,1,green_gnome,bright_forest,yellow_basket,537,0,3,6,0,48,5,1,0.4225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,s,0.6885,,space,4,brown_gnome,4,7,dark_forest,red_basket,purple_gnome,4,4,bright_forest,yellow_basket,7,0,0,1,brown_gnome,dark_forest,red_basket,544,-1,2,6,1,49,3,1,0.3364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,k,0.5228,,space,4,purple_gnome,4,3,bright_forest,yellow_basket,brown_gnome,4,9,dark_forest,red_basket,45,0,0,1,brown_gnome,dark_forest,red_basket,589,0,4,6,2,50,7,1,0.4057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,s,0.8067,,space,1,orange_gnome,1,5,dark_forest,red_basket,pink_gnome,1,3,bright_forest,yellow_basket,5,0,0,1,orange_gnome,dark_forest,red_basket,594,1,4,6,3,51,0,1,0.3977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,s,0.8004,,space,1,pink_gnome,1,4,bright_forest,yellow_basket,orange_gnome,1,9,dark_forest,red_basket,4,0,0,1,pink_gnome,bright_forest,yellow_basket,598,2,3,6,4,52,0,1,0.8063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,s,0.7264,,space,1,pink_gnome,1,6,bright_forest,yellow_basket,orange_gnome,1,6,dark_forest,red_basket,30,0,0,1,pink_gnome,bright_forest,yellow_basket,628,-3,0,6,5,53,4,1,0.2177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,s,0.7407,,space,1,pink_gnome,1,3,bright_forest,yellow_basket,orange_gnome,1,6,dark_forest,red_basket,15,0,0,1,pink_gnome,bright_forest,yellow_basket,643,-3,0,6,6,54,4,1,0.7843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,k,0.8908,,space,2,red_gnome,2,6,dark_forest,red_basket,green_gnome,2,0,bright_forest,yellow_basket,0,0,0,1,green_gnome,bright_forest,yellow_basket,643,2,-2,6,7,55,1,1,0.5893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,s,1.2563,,space,1,orange_gnome,1,4,dark_forest,red_basket,pink_gnome,1,2,bright_forest,yellow_basket,20,0,0,1,orange_gnome,dark_forest,red_basket,663,1,-2,7,0,56,4,1,0.4752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,s,0.6601,,space,2,red_gnome,2,2,dark_forest,red_basket,green_gnome,2,3,bright_forest,yellow_basket,2,0,0,1,red_gnome,dark_forest,red_basket,665,-1,0,7,1,57,1,1,0.2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,k,0.9135,,space,1,orange_gnome,1,2,dark_forest,red_basket,pink_gnome,1,2,bright_forest,yellow_basket,2,0,0,1,pink_gnome,bright_forest,yellow_basket,667,1,0,7,2,58,0,1,0.8127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,k,0.9255,,space,3,blue_gnome,3,2,dark_forest,red_basket,yellow_gnome,3,3,bright_forest,yellow_basket,15,0,0,1,yellow_gnome,bright_forest,yellow_basket,682,1,1,7,3,59,6,1,0.4708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,s,1.0716,,space,4,purple_gnome,4,4,bright_forest,yellow_basket,brown_gnome,4,3,dark_forest,red_basket,20,0,0,1,purple_gnome,bright_forest,yellow_basket,702,2,-4,7,4,60,7,1,0.6499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,k,1.3002,,space,4,purple_gnome,4,6,bright_forest,yellow_basket,brown_gnome,4,1,dark_forest,red_basket,1,0,0,1,brown_gnome,dark_forest,red_basket,703,-1,-1,7,5,61,3,1,1.4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,k,1.2343,,space,2,green_gnome,2,5,bright_forest,yellow_basket,red_gnome,2,0,dark_forest,red_basket,0,0,0,1,red_gnome,dark_forest,red_basket,703,-3,0,7,6,62,5,1,0.4947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,s,0.8769,,space,4,purple_gnome,4,2,bright_forest,yellow_basket,brown_gnome,4,0,dark_forest,red_basket,10,0,0,1,purple_gnome,bright_forest,yellow_basket,713,-1,-3,7,7,63,7,1,0.5888,,space,39.6839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,k,0.6723,,space,3,yellow_gnome,3,1,bright_forest,yellow_basket,blue_gnome,3,3,dark_forest,red_basket,3,0,0,1,blue_gnome,dark_forest,red_basket,716,-3,0,8,0,64,2,1,0.5314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,k,0.6458,,space,1,orange_gnome,1,3,dark_forest,red_basket,pink_gnome,1,2,bright_forest,yellow_basket,10,0,0,1,pink_gnome,bright_forest,yellow_basket,726,2,-2,8,1,65,4,1,0.4805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,k,0.7431,,space,4,brown_gnome,4,1,dark_forest,red_basket,purple_gnome,4,4,bright_forest,yellow_basket,20,0,0,1,purple_gnome,bright_forest,yellow_basket,746,5,0,8,2,66,7,1,0.4827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,s,0.7223,,space,2,red_gnome,2,1,dark_forest,red_basket,green_gnome,2,9,bright_forest,yellow_basket,1,0,0,1,red_gnome,dark_forest,red_basket,747,1,-4,8,3,67,1,1,0.4614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,k,0.7059,,space,1,orange_gnome,1,3,dark_forest,red_basket,pink_gnome,1,8,bright_forest,yellow_basket,8,0,0,1,pink_gnome,bright_forest,yellow_basket,755,1,1,8,4,68,0,1,0.5387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,k,0.6369,,space,3,yellow_gnome,3,9,bright_forest,yellow_basket,blue_gnome,3,4,dark_forest,red_basket,20,0,0,1,blue_gnome,dark_forest,red_basket,775,0,-1,8,5,69,6,1,0.4616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966625,001,2024-05-15_18h51.31.974,experiment,2023.2.3,Win32,60.24096386,613f1d6420141eefc3e5f1b0,6644d17188cdfdbf31a9366d,6644f5e43555b5ae51b995c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,s,0.5717,,space,3,blue_gnome,3,3,dark_forest,red_basket,yellow_gnome,3,9,bright_forest,yellow_basket,15,0,0,1,blue_gnome,dark_forest,red_basket,790,1,-1,8,6,70,6,1,0.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
