parent_PID,stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,stim5_name,stim5_file,stim5_pair,stim5_deact_file,stim5_step2_name,stim5_step2_file,stim5_step2_basket_name,stim5_step2_basket_file,stim6_name,stim6_file,stim6_pair,stim6_deact_file,stim6_step2_name,stim6_step2_file,stim6_step2_basket_name,stim6_step2_basket_file,stim7_name,stim7_file,stim7_pair,stim7_deact_file,stim7_step2_name,stim7_step2_file,stim7_step2_basket_name,stim7_step2_basket_file,stim8_name,stim8_file,stim8_pair,stim8_deact_file,stim8_step2_name,stim8_step2_file,stim8_step2_basket_name,stim8_step2_basket_file,obs_AC_trials,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,stake_instructions_key.keys,stake_instructions_key.rt,stake_instructions_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_failStep1_keyresp.keys,p_failStep1_keyresp.rt,p_failStep1_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,t_mult,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,p_mult,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_step2_keyresp.rt,p_step2_keyresp.duration,p_failStep2_keyresp.keys,p_failStep2_keyresp.rt,p_failStep2_keyresp.duration,obs_instructions_1_key.keys,obs_instructions_1_key.rt,obs_instructions_1_key.duration,obs_instructions_2_key.keys,obs_instructions_2_key.rt,obs_instructions_2_key.duration,obs_attention_check_step2_keyresp.keys,obs_stim_left,obs_stim_right,obs_step1_key,obs_step1_RT,obs_step2_forest,obs_step2_basket,obs_step2_RT,obs_mult,obs_points,obs_score,obs_AC_flag,obs_AC_step1_flag,obs_AC_step2_flag,obs_AC_mistake_flag,obs_AC_no_answer_flag,obs_AC_step2_no_answer_flag,obs_AC_counter,good_answer,obs_attention_check_fail,obs.thisRepN,obs.thisTrialN,obs.thisN,obs.thisIndex,obs.ran,obs_attention_check_step1_keyresp.keys,obs_attention_check_step1_keyresp.rt,obs_attention_check_step1_keyresp.duration,obs_attention_check_step2_keyresp.rt,obs_attention_check_step2_keyresp.duration,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_instructions_2_keyresp.keys,t_instructions_2_keyresp.rt,t_instructions_2_keyresp.duration,t_step1_keyresp.keys,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step2_keyresp.rt,t_step2_keyresp.duration,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_key_resp.keys,break_key_resp.rt,break_key_resp.duration,t_recording.started,t_recording.stopped,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_task_lickert.response,pl2_task_lickert.rt,pl2_task_confidence_lickert.response,pl2_task_confidence_lickert.rt,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_gnome,pl2_task_forest,pl2_task_basket,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,gnome_id,forest_id,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,passed_attention_check_loop.thisRepN,passed_attention_check_loop.thisTrialN,passed_attention_check_loop.thisN,passed_attention_check_loop.thisIndex,passed_attention_check_loop.ran,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,269.6179,270.1279,k,,,,2,p_orange_gnome,2,7,p_green_forest,p_green_basket,p_blue_gnome,2,2,p_yellow_forest,p_blue_basket,10,5,0,0,1,p_blue_gnome,p_yellow_forest,p_blue_basket,126,2,0,8,3,1,2,5,0.3581,,space,0.3281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,276.6701,277.1781,s,,,,1,p_green_gnome,1,7,p_green_forest,p_green_basket,p_pink_gnome,1,2,p_yellow_forest,p_blue_basket,7,1,0,0,1,p_green_gnome,p_green_forest,p_green_basket,133,2,1,9,0,1,1,1,0.3637,,space,0.4243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,283.7384,284.2439,k,,,,1,p_green_gnome,1,7,p_green_forest,p_green_basket,p_pink_gnome,1,2,p_yellow_forest,p_blue_basket,10,5,0,0,1,p_pink_gnome,p_yellow_forest,p_blue_basket,143,2,2,10,2,1,1,5,0.5253,,space,0.2957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,290.7857,291.2945,s,,,,2,p_blue_gnome,2,2,p_yellow_forest,p_blue_basket,p_orange_gnome,2,7,p_green_forest,p_green_basket,0,1,0,1,0,p_blue_gnome,p_yellow_forest,p_blue_basket,143,2,3,11,1,1,2,1,0.5298,,,,,space,0.3532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,296.2014,296.7111,s,,,,2,p_blue_gnome,2,3,p_yellow_forest,p_blue_basket,p_orange_gnome,2,8,p_green_forest,p_green_basket,3,1,0,0,1,p_blue_gnome,p_yellow_forest,p_blue_basket,146,3,0,12,1,1,2,1,0.543,,space,0.3573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,303.2699,303.7778,s,,,,1,p_pink_gnome,1,3,p_yellow_forest,p_blue_basket,p_green_gnome,1,8,p_green_forest,p_green_basket,15,5,0,0,1,p_pink_gnome,p_yellow_forest,p_blue_basket,161,3,1,13,2,1,1,5,0.3258,,space,0.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,310.336,310.8433,k,,,,1,p_green_gnome,1,8,p_green_forest,p_green_basket,p_pink_gnome,1,3,p_yellow_forest,p_blue_basket,0,5,0,1,0,p_pink_gnome,p_yellow_forest,p_blue_basket,161,3,2,14,2,1,1,5,0.5932,,,,,space,2.1866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,317.5682,318.0767,s,,,,2,p_orange_gnome,2,8,p_green_forest,p_green_basket,p_blue_gnome,2,3,p_yellow_forest,p_blue_basket,8,1,0,0,1,p_orange_gnome,p_green_forest,p_green_basket,169,3,3,15,1,1,2,1,0.3592,,space,1.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,324.6361,325.1439,s,,,,1,p_green_gnome,1,9,p_green_forest,p_green_basket,p_pink_gnome,1,4,p_yellow_forest,p_blue_basket,9,1,0,0,1,p_green_gnome,p_green_forest,p_green_basket,178,4,0,16,0,1,1,1,0.1306,,space,0.3787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,331.7025,332.2106,k,,,,1,p_green_gnome,1,9,p_green_forest,p_green_basket,p_pink_gnome,1,4,p_yellow_forest,p_blue_basket,4,1,0,0,1,p_pink_gnome,p_yellow_forest,p_blue_basket,182,4,1,17,0,1,1,1,0.3286,,space,0.0572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,338.7688,339.277,s,,,,2,p_blue_gnome,2,4,p_yellow_forest,p_blue_basket,p_orange_gnome,2,9,p_green_forest,p_green_basket,20,5,0,0,1,p_blue_gnome,p_yellow_forest,p_blue_basket,202,4,2,18,3,1,2,5,0.3164,,space,0.7082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,345.8346,346.3431,k,,,,1,p_green_gnome,1,9,p_green_forest,p_green_basket,p_pink_gnome,1,4,p_yellow_forest,p_blue_basket,4,1,0,0,1,p_pink_gnome,p_yellow_forest,p_blue_basket,206,4,3,19,0,1,1,1,0.3597,,space,0.3919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,42.3701,,space,43.3372,,,ressources/step1_stim3.png,ressources/step1_stim1.png,s,0.5657,ressources/step2_background1.png,ressources/step2_stim2.png,0.6776,5,45,2533,1,0,1,0,0,1,1,k,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim3.png,ressources/step1_stim1.png,s,0.5942,ressources/step2_background1.png,ressources/step2_stim2.png,0.4743,1,9,2542,0,0,0,0,0,0,1,k,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim6.png,ressources/step1_stim4.png,k,0.6667,ressources/step2_background2.png,ressources/step2_stim1.png,0.6831,5,35,2577,0,0,0,0,0,0,1,k,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim5.png,ressources/step1_stim2.png,s,0.5633,ressources/step2_background2.png,ressources/step2_stim1.png,0.3609,1,8,2585,0,0,0,0,0,0,1,k,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim6.png,ressources/step1_stim4.png,s,0.7346,ressources/step2_background1.png,ressources/step2_stim2.png,0.4618,5,35,2620,0,0,0,0,0,0,1,k,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim5.png,ressources/step1_stim2.png,s,0.4317,ressources/step2_background2.png,ressources/step2_stim1.png,0.3696,5,35,2655,0,0,0,0,0,0,1,k,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim5.png,ressources/step1_stim2.png,s,0.574,ressources/step2_background2.png,ressources/step2_stim1.png,0.5449,5,45,2700,0,0,0,0,0,0,1,k,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim7.png,ressources/step1_stim8.png,s,0.4498,ressources/step2_background2.png,ressources/step2_stim1.png,0.6666,5,40,2740,0,0,0,0,0,0,1,k,1,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim3.png,ressources/step1_stim1.png,k,0.5182,ressources/step2_background2.png,ressources/step2_stim1.png,0.4948,1,6,2746,0,0,0,0,0,0,1,k,1,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim2.png,ressources/step1_stim5.png,s,0.4108,ressources/step2_background1.png,ressources/step2_stim2.png,0.3869,5,30,2776,0,0,0,0,0,0,1,k,1,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682134,001,2024-11-08_17h37.39.024,experiment,2023.2.3,MacIntel,59.52380952,671ec2ffd89afa2ce6dea859,672ddd4f09d6fb6d26d998b2,672e4c4cbcac72a3dbf09b77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim3.png,ressources/step1_stim1.png,k,0.4324,ressources/step2_background2.png,ressources/step2_stim1.png,0.3426,1,9,2785,0,0,0,0,0,0,1,k,1,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
