stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,stim5_name,stim5_file,stim5_pair,stim5_deact_file,stim5_step2_name,stim5_step2_file,stim5_step2_basket_name,stim5_step2_basket_file,stim6_name,stim6_file,stim6_pair,stim6_deact_file,stim6_step2_name,stim6_step2_file,stim6_step2_basket_name,stim6_step2_basket_file,stim7_name,stim7_file,stim7_pair,stim7_deact_file,stim7_step2_name,stim7_step2_file,stim7_step2_basket_name,stim7_step2_basket_file,stim8_name,stim8_file,stim8_pair,stim8_deact_file,stim8_step2_name,stim8_step2_file,stim8_step2_basket_name,stim8_step2_basket_file,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,stake_instructions_key.keys,stake_instructions_key.rt,stake_instructions_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_failStep1_keyresp.keys,p_failStep1_keyresp.rt,p_failStep1_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,t_mult,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,p_mult,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_failStep2_keyresp.keys,p_failStep2_keyresp.rt,p_failStep2_keyresp.duration,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_instructions_recording_keyresp.keys,t_instructions_recording_keyresp.rt,t_instructions_recording_keyresp.duration,t_step1_keyresp.keys,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step2_keyresp.rt,t_step2_keyresp.duration,break_key_resp.keys,break_key_resp.rt,break_key_resp.duration,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_task_lickert.response,pl2_task_lickert.rt,pl2_task_confidence_lickert.response,pl2_task_confidence_lickert.rt,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_gnome,pl2_task_forest,pl2_task_basket,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,gnome_id,forest_id,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,s,1,pink_gnome,1,6,dark_forest,red_basket,green_gnome,1,6,bright_forest,yellow_basket,6,0,0,1,pink_gnome,dark_forest,red_basket,728,-3,-2,6,6,54,0,1,0.4511,,space,0.2368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,,,,,,,k,4,brown_gnome,4,3,bright_forest,yellow_basket,yellow_gnome,4,4,dark_forest,red_basket,20,0,0,1,yellow_gnome,dark_forest,red_basket,748,-2,-2,6,7,55,7,1,0.1559,,space,0.2348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,s,1,green_gnome,1,1,bright_forest,yellow_basket,pink_gnome,1,2,dark_forest,red_basket,1,0,0,1,green_gnome,bright_forest,yellow_basket,749,0,2,7,0,56,0,1,0.2834,,space,0.2382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,s,2,blue_gnome,2,1,bright_forest,yellow_basket,orange_gnome,2,4,dark_forest,red_basket,1,0,0,1,blue_gnome,bright_forest,yellow_basket,750,0,0,7,1,57,1,1,0.1935,,space,0.2532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,s,1,pink_gnome,1,4,dark_forest,red_basket,green_gnome,1,1,bright_forest,yellow_basket,4,0,0,1,pink_gnome,dark_forest,red_basket,754,0,4,7,2,58,0,1,0.2919,,space,0.2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,,,,,,,k,3,red_gnome,3,8,dark_forest,red_basket,purple_gnome,3,1,bright_forest,yellow_basket,5,0,0,1,purple_gnome,bright_forest,yellow_basket,759,-3,-4,7,3,59,6,1,0.2636,,space,0.2572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,k,1,green_gnome,1,2,bright_forest,yellow_basket,pink_gnome,1,4,dark_forest,red_basket,20,0,0,1,pink_gnome,dark_forest,red_basket,779,0,0,7,4,60,4,1,0.2485,,space,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,k,1,green_gnome,1,2,bright_forest,yellow_basket,pink_gnome,1,4,dark_forest,red_basket,20,0,0,1,pink_gnome,dark_forest,red_basket,799,-2,2,7,5,61,4,1,0.0693,,space,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,,,,,,,k,2,orange_gnome,2,6,dark_forest,red_basket,blue_gnome,2,0,bright_forest,yellow_basket,0,0,0,1,blue_gnome,bright_forest,yellow_basket,799,0,-1,7,6,62,5,1,0.0888,,space,0.0646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,s,2,blue_gnome,2,0,bright_forest,yellow_basket,orange_gnome,2,5,dark_forest,red_basket,0,0,0,1,blue_gnome,bright_forest,yellow_basket,799,1,-2,7,7,63,1,1,0.1331,,space,1.3787,,space,209.0722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,s,4,brown_gnome,4,1,bright_forest,yellow_basket,yellow_gnome,4,3,dark_forest,red_basket,1,0,0,1,brown_gnome,bright_forest,yellow_basket,800,-3,2,8,0,64,3,1,0.0718,,space,0.2551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,,,,,,,k,4,yellow_gnome,4,5,dark_forest,red_basket,brown_gnome,4,2,bright_forest,yellow_basket,10,0,0,1,brown_gnome,bright_forest,yellow_basket,810,0,0,8,1,65,7,1,0.4443,,space,0.1503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,,,,,,,k,2,blue_gnome,2,2,bright_forest,yellow_basket,orange_gnome,2,5,dark_forest,red_basket,25,0,0,1,orange_gnome,dark_forest,red_basket,835,0,0,8,2,66,5,1,0.1531,,space,0.1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,,,,,,,k,2,orange_gnome,2,5,dark_forest,red_basket,blue_gnome,2,2,bright_forest,yellow_basket,10,0,0,1,blue_gnome,bright_forest,yellow_basket,845,0,0,8,3,67,5,1,1.2939,,space,0.2828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,s,2,orange_gnome,2,5,dark_forest,red_basket,blue_gnome,2,2,bright_forest,yellow_basket,5,0,0,1,orange_gnome,dark_forest,red_basket,850,4,0,8,4,68,1,1,0.1436,,space,0.1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,s,2,orange_gnome,2,5,dark_forest,red_basket,blue_gnome,2,6,bright_forest,yellow_basket,5,0,0,1,orange_gnome,dark_forest,red_basket,855,1,-2,8,5,69,1,1,0.113,,space,1.2523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,s,1,pink_gnome,1,3,dark_forest,red_basket,green_gnome,1,7,bright_forest,yellow_basket,3,0,0,1,pink_gnome,dark_forest,red_basket,858,1,0,8,6,70,0,1,0.3997,,space,0.1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,,,,,,,k,4,brown_gnome,4,8,bright_forest,yellow_basket,yellow_gnome,4,3,dark_forest,red_basket,15,0,0,1,yellow_gnome,dark_forest,red_basket,873,-5,0,8,7,71,7,1,0.1746,,space,0.2129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,k,1,pink_gnome,1,3,dark_forest,red_basket,green_gnome,1,3,bright_forest,yellow_basket,15,0,0,1,green_gnome,bright_forest,yellow_basket,888,1,-1,9,0,72,4,1,0.2167,,space,0.0882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,s,4,yellow_gnome,4,2,dark_forest,red_basket,brown_gnome,4,4,bright_forest,yellow_basket,2,0,0,1,yellow_gnome,dark_forest,red_basket,890,-2,-3,9,1,73,3,1,0.4883,,space,0.0551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,s,3,purple_gnome,3,2,bright_forest,yellow_basket,red_gnome,3,1,dark_forest,red_basket,2,0,0,1,purple_gnome,bright_forest,yellow_basket,892,-2,-2,9,2,74,2,1,0.2389,,space,0.1643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,s,4,yellow_gnome,4,1,dark_forest,red_basket,brown_gnome,4,0,bright_forest,yellow_basket,1,0,0,1,yellow_gnome,dark_forest,red_basket,893,1,1,9,3,75,3,1,0.1832,,space,0.0344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,,,,,,,k,2,orange_gnome,2,2,dark_forest,red_basket,blue_gnome,2,1,bright_forest,yellow_basket,5,0,0,1,blue_gnome,bright_forest,yellow_basket,898,1,-4,9,4,76,5,1,0.1086,,space,0.3209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,s,1,green_gnome,1,2,bright_forest,yellow_basket,pink_gnome,1,2,dark_forest,red_basket,2,0,0,1,green_gnome,bright_forest,yellow_basket,900,-1,-2,9,5,77,0,1,0.5536,,space,0.5717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,s,3,purple_gnome,3,1,bright_forest,yellow_basket,red_gnome,3,0,dark_forest,red_basket,1,0,0,1,purple_gnome,bright_forest,yellow_basket,901,2,1,9,6,78,2,1,0.0361,,space,0.3795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,s,3,red_gnome,3,1,dark_forest,red_basket,purple_gnome,3,3,bright_forest,yellow_basket,1,0,0,1,red_gnome,dark_forest,red_basket,902,0,0,9,7,79,2,1,0.2967,,space,0.3604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,s,3,red_gnome,3,1,dark_forest,red_basket,purple_gnome,3,3,bright_forest,yellow_basket,1,0,0,1,red_gnome,dark_forest,red_basket,903,2,1,10,0,80,2,1,0.5009,,space,0.3358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063541,001,2024-10-01_17h22.55.867,experiment,2023.2.3,Win32,120.4819277,66959cf50e37b3130e0aeab4,66fbf9d935dbf9e9cfd29582,66fc2157f351e64bc292d8e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,,,,,,,k,3,purple_gnome,3,5,bright_forest,yellow_basket,red_gnome,3,2,dark_forest,red_basket,10,0,0,1,red_gnome,dark_forest,red_basket,913,-2,1,10,1,81,6,1,0.3048,,space,0.2941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
