parent_PID,stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,stim5_name,stim5_file,stim5_pair,stim5_deact_file,stim5_step2_name,stim5_step2_file,stim5_step2_basket_name,stim5_step2_basket_file,stim6_name,stim6_file,stim6_pair,stim6_deact_file,stim6_step2_name,stim6_step2_file,stim6_step2_basket_name,stim6_step2_basket_file,stim7_name,stim7_file,stim7_pair,stim7_deact_file,stim7_step2_name,stim7_step2_file,stim7_step2_basket_name,stim7_step2_basket_file,stim8_name,stim8_file,stim8_pair,stim8_deact_file,stim8_step2_name,stim8_step2_file,stim8_step2_basket_name,stim8_step2_basket_file,obs_AC_trials,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,stake_instructions_key.keys,stake_instructions_key.rt,stake_instructions_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_failStep1_keyresp.keys,p_failStep1_keyresp.rt,p_failStep1_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,t_mult,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,p_mult,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_failStep2_keyresp.keys,p_failStep2_keyresp.rt,p_failStep2_keyresp.duration,p_step2_keyresp.rt,p_step2_keyresp.duration,obs_instructions_1_key.keys,obs_instructions_1_key.rt,obs_instructions_1_key.duration,obs_instructions_2_key.keys,obs_instructions_2_key.rt,obs_instructions_2_key.duration,obs_attention_check_step2_keyresp.keys,obs_stim_left,obs_stim_right,obs_step1_key,obs_step1_RT,obs_step2_forest,obs_step2_basket,obs_step2_RT,obs_mult,obs_points,obs_score,obs_AC_flag,obs_AC_step1_flag,obs_AC_step2_flag,obs_AC_mistake_flag,obs_AC_no_answer_flag,obs_AC_step2_no_answer_flag,obs_AC_counter,good_answer,obs_attention_check_fail,obs.thisRepN,obs.thisTrialN,obs.thisN,obs.thisIndex,obs.ran,obs_attention_check_step2_keyresp.rt,obs_attention_check_step2_keyresp.duration,obs_attention_check_step1_keyresp.keys,obs_attention_check_step1_keyresp.rt,obs_attention_check_step1_keyresp.duration,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_instructions_2_keyresp.keys,t_instructions_2_keyresp.rt,t_instructions_2_keyresp.duration,t_step1_keyresp.keys,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step2_keyresp.rt,t_step2_keyresp.duration,break_key_resp.keys,break_key_resp.rt,break_key_resp.duration,t_recording.started,t_recording.stopped,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_task_lickert.response,pl2_task_lickert.rt,pl2_task_confidence_lickert.response,pl2_task_confidence_lickert.rt,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_gnome,pl2_task_forest,pl2_task_basket,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,gnome_id,forest_id,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,passed_attention_check_loop.thisRepN,passed_attention_check_loop.thisTrialN,passed_attention_check_loop.thisN,passed_attention_check_loop.thisIndex,passed_attention_check_loop.ran,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,3,yellow_gnome,3,1,dark_forest,red_basket,purple_gnome,3,4,bright_forest,yellow_basket,1,0,0,1,yellow_gnome,dark_forest,red_basket,2415,0,2,23,7,191,2,1,0.5435,,space,0.3056,,space,3.5913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,2,pink_gnome,2,3,dark_forest,red_basket,blue_gnome,2,4,bright_forest,yellow_basket,3,0,0,1,pink_gnome,dark_forest,red_basket,2418,-1,1,24,0,192,1,1,0.7917,,space,0.1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,3,yellow_gnome,3,4,dark_forest,red_basket,purple_gnome,3,3,bright_forest,yellow_basket,15,0,0,1,purple_gnome,bright_forest,yellow_basket,2433,3,-1,24,1,193,6,1,0.7546,,space,0.1916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,4,brown_gnome,4,6,bright_forest,yellow_basket,green_gnome,4,3,dark_forest,red_basket,15,0,0,1,green_gnome,dark_forest,red_basket,2448,-1,1,24,2,194,7,1,0.9409,,space,0.3082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,4,green_gnome,4,4,dark_forest,red_basket,brown_gnome,4,5,bright_forest,yellow_basket,20,0,0,1,green_gnome,dark_forest,red_basket,2468,-1,-1,24,3,195,7,1,0.4763,,space,0.6061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,2,pink_gnome,2,3,dark_forest,red_basket,blue_gnome,2,4,bright_forest,yellow_basket,20,0,0,1,blue_gnome,bright_forest,yellow_basket,2488,3,0,24,4,196,5,1,0.9728,,space,0.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,orange_gnome,1,3,dark_forest,red_basket,red_gnome,1,7,bright_forest,yellow_basket,3,0,0,1,orange_gnome,dark_forest,red_basket,2491,0,0,24,5,197,0,1,0.7426,,space,0.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,3,purple_gnome,3,7,bright_forest,yellow_basket,yellow_gnome,3,3,dark_forest,red_basket,35,0,0,1,purple_gnome,bright_forest,yellow_basket,2526,4,2,24,6,198,6,1,0.9395,,space,0.5093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,red_gnome,1,7,bright_forest,yellow_basket,orange_gnome,1,5,dark_forest,red_basket,7,0,0,1,red_gnome,bright_forest,yellow_basket,2533,0,3,24,7,199,0,1,0.7053,,space,0.6093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,3,purple_gnome,3,7,bright_forest,yellow_basket,yellow_gnome,3,8,dark_forest,red_basket,7,0,0,1,purple_gnome,bright_forest,yellow_basket,2540,0,1,25,0,200,2,1,1.4127,,space,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,2,pink_gnome,2,9,dark_forest,red_basket,blue_gnome,2,7,bright_forest,yellow_basket,7,0,0,1,blue_gnome,bright_forest,yellow_basket,2547,2,-1,25,1,201,1,1,0.8682,,space,0.5276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,2,pink_gnome,2,8,dark_forest,red_basket,blue_gnome,2,9,bright_forest,yellow_basket,9,0,0,1,blue_gnome,bright_forest,yellow_basket,2556,2,-1,25,2,202,1,1,0.8895,,space,0.4579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,4,brown_gnome,4,7,bright_forest,yellow_basket,green_gnome,4,7,dark_forest,red_basket,35,0,0,1,brown_gnome,bright_forest,yellow_basket,2591,0,2,25,3,203,7,1,1.0956,,space,0.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,2,pink_gnome,2,9,dark_forest,red_basket,blue_gnome,2,7,bright_forest,yellow_basket,45,0,0,1,pink_gnome,dark_forest,red_basket,2636,4,-1,25,4,204,5,1,1.1477,,space,0.3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,orange_gnome,1,8,dark_forest,red_basket,red_gnome,1,7,bright_forest,yellow_basket,35,0,0,1,red_gnome,bright_forest,yellow_basket,2671,-3,-3,25,5,205,4,1,1.0225,,space,0.4076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,red_gnome,1,4,bright_forest,yellow_basket,orange_gnome,1,5,dark_forest,red_basket,4,0,0,1,red_gnome,bright_forest,yellow_basket,2675,-2,-1,25,6,206,0,1,0.9339,,space,0.6081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,red_gnome,1,2,bright_forest,yellow_basket,orange_gnome,1,4,dark_forest,red_basket,20,0,0,1,orange_gnome,dark_forest,red_basket,2695,2,-1,25,7,207,4,1,0.8602,,space,0.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,3,purple_gnome,3,4,bright_forest,yellow_basket,yellow_gnome,3,3,dark_forest,red_basket,20,0,0,1,purple_gnome,bright_forest,yellow_basket,2715,1,0,26,0,208,6,1,0.8993,,space,0.4266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,4,brown_gnome,4,5,bright_forest,yellow_basket,green_gnome,4,3,dark_forest,red_basket,5,0,0,1,brown_gnome,bright_forest,yellow_basket,2720,-1,0,26,1,209,3,1,1.3097,,space,0.5761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,4,green_gnome,4,3,dark_forest,red_basket,brown_gnome,4,4,bright_forest,yellow_basket,15,0,0,1,green_gnome,dark_forest,red_basket,2735,0,-2,26,2,210,7,1,0.8817,,space,0.6127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,3,purple_gnome,3,4,bright_forest,yellow_basket,yellow_gnome,3,1,dark_forest,red_basket,1,0,0,1,yellow_gnome,dark_forest,red_basket,2736,2,0,26,3,211,2,1,0.9465,,space,0.6591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,orange_gnome,1,1,dark_forest,red_basket,red_gnome,1,6,bright_forest,yellow_basket,5,0,0,1,orange_gnome,dark_forest,red_basket,2741,1,0,26,4,212,4,1,0.548,,space,0.3583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,3,yellow_gnome,3,1,dark_forest,red_basket,purple_gnome,3,7,bright_forest,yellow_basket,35,0,0,1,purple_gnome,bright_forest,yellow_basket,2776,2,0,26,5,213,6,1,0.8805,,space,0.4688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899994,001,2024-11-04_17h11.52.759,experiment,2023.2.3,Win32,60.24096386,63f1bdcac90b79cd273a2d5c,67176a9039ab1d933d1b002b,672900283796bfbd76f9d118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,4,green_gnome,4,1,dark_forest,red_basket,brown_gnome,4,9,bright_forest,yellow_basket,5,0,0,1,green_gnome,dark_forest,red_basket,2781,-2,5,26,6,214,7,1,0.6932,,space,0.6051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
