parent_PID,stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,stim5_name,stim5_file,stim5_pair,stim5_deact_file,stim5_step2_name,stim5_step2_file,stim5_step2_basket_name,stim5_step2_basket_file,stim6_name,stim6_file,stim6_pair,stim6_deact_file,stim6_step2_name,stim6_step2_file,stim6_step2_basket_name,stim6_step2_basket_file,stim7_name,stim7_file,stim7_pair,stim7_deact_file,stim7_step2_name,stim7_step2_file,stim7_step2_basket_name,stim7_step2_basket_file,stim8_name,stim8_file,stim8_pair,stim8_deact_file,stim8_step2_name,stim8_step2_file,stim8_step2_basket_name,stim8_step2_basket_file,obs_AC_trials,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,stake_instructions_key.keys,stake_instructions_key.rt,stake_instructions_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_failStep1_keyresp.keys,p_failStep1_keyresp.rt,p_failStep1_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,t_mult,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,p_mult,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_step2_keyresp.rt,p_step2_keyresp.duration,p_failStep2_keyresp.keys,p_failStep2_keyresp.rt,p_failStep2_keyresp.duration,obs_instructions_1_key.keys,obs_instructions_1_key.rt,obs_instructions_1_key.duration,obs_instructions_2_key.keys,obs_instructions_2_key.rt,obs_instructions_2_key.duration,obs_stim_left,obs_stim_right,obs_step1_key,obs_step1_RT,obs_step2_forest,obs_step2_basket,obs_step2_RT,obs_mult,obs_points,obs_score,obs_AC_flag,obs_AC_step1_flag,obs_AC_step2_flag,obs_AC_mistake_flag,obs_AC_no_answer_flag,obs_AC_step2_no_answer_flag,obs_AC_counter,good_answer,obs_attention_check_fail,obs.thisRepN,obs.thisTrialN,obs.thisN,obs.thisIndex,obs.ran,obs_attention_check_step2_keyresp.keys,obs_attention_check_step2_keyresp.rt,obs_attention_check_step2_keyresp.duration,obs_attention_check_step1_keyresp.keys,obs_attention_check_step1_keyresp.rt,obs_attention_check_step1_keyresp.duration,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_instructions_2_keyresp.keys,t_instructions_2_keyresp.rt,t_instructions_2_keyresp.duration,t_step1_keyresp.keys,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step2_keyresp.rt,t_step2_keyresp.duration,break_key_resp.keys,break_key_resp.rt,break_key_resp.duration,t_recording.started,t_recording.stopped,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_task_lickert.response,pl2_task_lickert.rt,pl2_task_confidence_lickert.response,pl2_task_confidence_lickert.rt,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_gnome,pl2_task_forest,pl2_task_basket,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,gnome_id,forest_id,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,passed_attention_check_loop.thisRepN,passed_attention_check_loop.thisTrialN,passed_attention_check_loop.thisN,passed_attention_check_loop.thisIndex,passed_attention_check_loop.ran,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,yellow_gnome,1,7,bright_forest,yellow_basket,red_gnome,1,2,dark_forest,red_basket,35,0,0,1,yellow_gnome,bright_forest,yellow_basket,2824,-2,2,26,7,215,4,1,1.3478,,space,0.8846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,yellow_gnome,1,5,bright_forest,yellow_basket,red_gnome,1,4,dark_forest,red_basket,4,0,0,1,red_gnome,dark_forest,red_basket,2828,0,-1,27,0,216,0,1,1.1625,,space,0.7596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,4,green_gnome,4,3,dark_forest,red_basket,brown_gnome,4,5,bright_forest,yellow_basket,15,0,0,1,green_gnome,dark_forest,red_basket,2843,0,-2,27,1,217,7,1,0.9952,,space,0.8703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,4,green_gnome,4,1,dark_forest,red_basket,brown_gnome,4,5,bright_forest,yellow_basket,1,0,0,1,green_gnome,dark_forest,red_basket,2844,3,-1,27,2,218,3,1,0.7203,,space,0.5308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,2,pink_gnome,2,8,bright_forest,yellow_basket,blue_gnome,2,0,dark_forest,red_basket,8,0,0,1,pink_gnome,bright_forest,yellow_basket,2852,-1,0,27,3,219,1,1,1.0691,,space,0.8109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,2,pink_gnome,2,7,bright_forest,yellow_basket,blue_gnome,2,0,dark_forest,red_basket,7,0,0,1,pink_gnome,bright_forest,yellow_basket,2859,2,-1,27,4,220,1,1,0.7533,,space,0.9314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,2,blue_gnome,2,1,dark_forest,red_basket,pink_gnome,2,9,bright_forest,yellow_basket,5,0,0,1,blue_gnome,dark_forest,red_basket,2864,-1,-1,27,5,221,5,1,0.7006,,space,0.8164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,orange_gnome,3,8,bright_forest,yellow_basket,purple_gnome,3,0,dark_forest,red_basket,0,1,0,0,,dark_forest,red_basket,2864,2,2,27,6,222,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,3,purple_gnome,3,2,dark_forest,red_basket,orange_gnome,3,8,bright_forest,yellow_basket,2,0,0,1,purple_gnome,dark_forest,red_basket,2866,1,-1,27,7,223,2,1,1.3268,,space,0.8837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,4,brown_gnome,4,9,bright_forest,yellow_basket,green_gnome,4,1,dark_forest,red_basket,5,0,0,1,green_gnome,dark_forest,red_basket,2871,1,-2,28,0,224,7,1,0.8651,,space,0.8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,2,pink_gnome,2,8,bright_forest,yellow_basket,blue_gnome,2,1,dark_forest,red_basket,0,0,1,0,pink_gnome,bright_forest,yellow_basket,2871,0,1,28,1,225,1,1,1.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,pink_gnome,2,8,bright_forest,yellow_basket,blue_gnome,2,2,dark_forest,red_basket,0,1,0,0,,bright_forest,yellow_basket,2871,1,2,28,2,226,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,3,purple_gnome,3,4,dark_forest,red_basket,orange_gnome,3,9,bright_forest,yellow_basket,9,0,0,1,orange_gnome,bright_forest,yellow_basket,2880,-1,0,28,3,227,2,1,0.7698,,space,0.7137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,yellow_gnome,1,8,bright_forest,yellow_basket,red_gnome,1,4,dark_forest,red_basket,8,0,0,1,yellow_gnome,bright_forest,yellow_basket,2888,2,3,28,4,228,0,1,0.6639,,space,0.7174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,3,orange_gnome,3,8,bright_forest,yellow_basket,purple_gnome,3,7,dark_forest,red_basket,8,0,0,1,orange_gnome,bright_forest,yellow_basket,2896,2,3,28,5,229,2,1,1.1818,,space,0.9365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,2,pink_gnome,2,8,bright_forest,yellow_basket,blue_gnome,2,8,dark_forest,red_basket,40,0,0,1,blue_gnome,dark_forest,red_basket,2936,-1,0,28,6,230,5,1,0.8392,,space,0.4309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,4,brown_gnome,4,7,bright_forest,yellow_basket,green_gnome,4,8,dark_forest,red_basket,8,0,0,1,green_gnome,dark_forest,red_basket,2944,2,1,28,7,231,3,1,0.8028,,space,0.5259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,4,green_gnome,4,9,dark_forest,red_basket,brown_gnome,4,9,bright_forest,yellow_basket,45,0,0,1,green_gnome,dark_forest,red_basket,2989,1,2,29,0,232,7,1,0.7065,,space,0.8125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,4,brown_gnome,4,8,bright_forest,yellow_basket,green_gnome,4,7,dark_forest,red_basket,7,0,0,1,green_gnome,dark_forest,red_basket,2996,2,-3,29,1,233,3,1,0.8758,,space,0.5889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,yellow_gnome,1,8,bright_forest,yellow_basket,red_gnome,1,4,dark_forest,red_basket,40,0,0,1,yellow_gnome,bright_forest,yellow_basket,3036,3,-1,29,2,234,4,1,0.6811,,space,0.8311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,red_gnome,1,3,dark_forest,red_basket,yellow_gnome,1,7,bright_forest,yellow_basket,35,0,0,1,yellow_gnome,bright_forest,yellow_basket,3071,2,-2,29,3,235,4,1,0.6247,,space,0.6208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,4,green_gnome,4,1,dark_forest,red_basket,brown_gnome,4,9,bright_forest,yellow_basket,0,0,1,0,green_gnome,dark_forest,red_basket,3071,2,-2,29,4,236,3,1,0.7165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,yellow_gnome,1,7,bright_forest,yellow_basket,red_gnome,1,1,dark_forest,red_basket,7,0,0,1,yellow_gnome,bright_forest,yellow_basket,3078,2,2,29,5,237,0,1,1.3451,,space,0.9646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429020,001,2024-11-04_17h35.47.485,experiment,2023.2.3,Win32,59.52380952,66b792a09354b3fa1a3c5af9,67176a9039ab1d933d1b002b,6729055e727cb40d5152fa4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,3,orange_gnome,3,9,bright_forest,yellow_basket,purple_gnome,3,3,dark_forest,red_basket,45,0,0,1,orange_gnome,bright_forest,yellow_basket,3123,1,0,29,6,238,6,1,0.7516,,space,1.1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
