stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_failStep2_keyresp.keys,p_failStep2_keyresp.rt,p_failStep2_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,p_step2_keyresp.rt,p_step2_keyresp.duration,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_step1_keyresp.keys,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step2_keyresp.rt,t_step2_keyresp.duration,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,vb_instructions_keyresp.keys,vb_instructions_keyresp.rt,vb_instructions_keyresp.duration,vb_textbox.text,vb_mouse.x,vb_mouse.y,vb_mouse.leftButton,vb_mouse.midButton,vb_mouse.rightButton,vb_mouse.time,vb_mouse.clicked_name,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimUp,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimUp_index,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_fixation_cross.started,pl2_fixation_cross.stopped,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_stimUp,pl2_task_stimLeftBg,pl2_task_stimLeft,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,pl3_instructions_keyresp.keys,pl3_instructions_keyresp.rt,pl3_instructions_keyresp.duration,pl3_task_lickert.response,pl3_task_lickert.rt,pl3_task_keyresp.keys,pl3_task_keyresp.rt,pl3_task_keyresp.duration,pl3_task_confidence_lickert.response,pl3_task_confidence_lickert.rt,pl3_task_stimLeftBg,pl3_task_stimRightBg,pl3_task_stimLeft,pl3_task_stimRight,pl3_loop.thisRepN,pl3_loop.thisTrialN,pl3_loop.thisN,pl3_loop.thisIndex,pl3_loop.ran,pl4_instructions_keyresp.keys,pl4_instructions_keyresp.rt,pl4_instructions_keyresp.duration,pl4_task_lickert.response,pl4_task_lickert.rt,pl4_task_keyresp.keys,pl4_task_keyresp.rt,pl4_task_keyresp.duration,pl4_task_confidence_lickert.response,pl4_task_confidence_lickert.rt,pl4_task_stimLeft,pl4_task_stimRight,pl4_loop.thisRepN,pl4_loop.thisTrialN,pl4_loop.thisN,pl4_loop.thisIndex,pl4_loop.ran,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,s,0.582,,space,0.612,,1,green_gnomes,1,0,bright_forest,red_basket,red_gnome,1,3,dark_forest,yellow_basket,0,0,0,1,green_gnomes,bright_forest,red_basket,275,2,-4,33,1,67,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,k,0.659,,space,0.316,,2,purple_gnome,2,1,dark_forest,yellow_basket,brown_gnome,2,2,bright_forest,red_basket,2,0,0,1,brown_gnome,bright_forest,red_basket,277,3,2,34,0,68,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,k,0.592,,space,0.29,,2,purple_gnome,2,3,dark_forest,yellow_basket,brown_gnome,2,5,bright_forest,red_basket,5,0,0,1,brown_gnome,bright_forest,red_basket,282,0,-2,34,1,69,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,s,0.459,,space,0.135,,1,green_gnomes,1,5,bright_forest,red_basket,red_gnome,1,1,dark_forest,yellow_basket,5,0,0,1,green_gnomes,bright_forest,red_basket,287,-1,2,35,0,70,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,s,0.686,,space,0.369,,1,green_gnomes,1,4,bright_forest,red_basket,red_gnome,1,3,dark_forest,yellow_basket,4,0,0,1,green_gnomes,bright_forest,red_basket,291,-1,4,35,1,71,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,k,0.673,,space,0.439,,2,brown_gnome,2,3,bright_forest,red_basket,purple_gnome,2,7,dark_forest,yellow_basket,7,0,0,1,purple_gnome,dark_forest,yellow_basket,298,1,1,36,0,72,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,s,0.53,,space,0.241,,2,purple_gnome,2,8,dark_forest,yellow_basket,brown_gnome,2,4,bright_forest,red_basket,8,0,0,1,purple_gnome,dark_forest,yellow_basket,306,0,3,36,1,73,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,s,0.566,,space,0.246,,2,purple_gnome,2,7,dark_forest,yellow_basket,brown_gnome,2,4,bright_forest,red_basket,7,0,0,1,purple_gnome,dark_forest,yellow_basket,313,5,0,37,0,74,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,s,0.514,,space,0.052,,2,purple_gnome,2,7,dark_forest,yellow_basket,brown_gnome,2,9,bright_forest,red_basket,7,0,0,1,purple_gnome,dark_forest,yellow_basket,320,3,-2,37,1,75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,s,0.58,,space,0.281,,2,purple_gnome,2,5,dark_forest,yellow_basket,brown_gnome,2,6,bright_forest,red_basket,5,0,0,1,purple_gnome,dark_forest,yellow_basket,325,2,0,38,0,76,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,k,0.443,,space,0.057,,1,green_gnomes,1,8,bright_forest,red_basket,red_gnome,1,5,dark_forest,yellow_basket,5,0,0,1,red_gnome,dark_forest,yellow_basket,330,1,2,38,1,77,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,s,0.717,,space,0.36,,1,green_gnomes,1,9,bright_forest,red_basket,red_gnome,1,7,dark_forest,yellow_basket,9,0,0,1,green_gnomes,bright_forest,red_basket,339,1,-2,39,0,78,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,k,0.674,,space,0.252,,1,green_gnomes,1,8,bright_forest,red_basket,red_gnome,1,5,dark_forest,yellow_basket,5,0,0,1,red_gnome,dark_forest,yellow_basket,344,0,1,39,1,79,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,k,0.709,,space,0.192,,1,red_gnome,1,6,dark_forest,yellow_basket,green_gnomes,1,8,bright_forest,red_basket,8,0,0,1,green_gnomes,bright_forest,red_basket,352,3,0,40,0,80,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,s,0.659,,space,0.273,,1,green_gnomes,1,7,bright_forest,red_basket,red_gnome,1,6,dark_forest,yellow_basket,7,0,0,1,green_gnomes,bright_forest,red_basket,359,0,0,40,1,81,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,k,0.506,,space,0.116,,2,purple_gnome,2,6,dark_forest,yellow_basket,brown_gnome,2,7,bright_forest,red_basket,7,0,0,1,brown_gnome,bright_forest,red_basket,366,-1,1,41,0,82,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,k,0.578,,space,0.267,,1,red_gnome,1,7,dark_forest,yellow_basket,green_gnomes,1,6,bright_forest,red_basket,6,0,0,1,green_gnomes,bright_forest,red_basket,372,-2,-1,41,1,83,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,k,0.581,,space,0.199,,1,red_gnome,1,6,dark_forest,yellow_basket,green_gnomes,1,4,bright_forest,red_basket,4,0,0,1,green_gnomes,bright_forest,red_basket,376,0,-2,42,0,84,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,s,0.665,,space,0.315,,2,purple_gnome,2,4,dark_forest,yellow_basket,brown_gnome,2,4,bright_forest,red_basket,4,0,0,1,purple_gnome,dark_forest,yellow_basket,380,1,1,42,1,85,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,k,0.567,,space,0.186,,1,red_gnome,1,5,dark_forest,yellow_basket,green_gnomes,1,5,bright_forest,red_basket,5,0,0,1,green_gnomes,bright_forest,red_basket,385,-4,3,43,0,86,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,s,0.596,,space,0.225,,2,brown_gnome,2,1,bright_forest,red_basket,purple_gnome,2,8,dark_forest,yellow_basket,1,0,0,1,brown_gnome,bright_forest,red_basket,386,-2,-1,43,1,87,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,k,0.517,,space,0.141,,1,green_gnomes,1,1,bright_forest,red_basket,red_gnome,1,7,dark_forest,yellow_basket,7,0,0,1,red_gnome,dark_forest,yellow_basket,393,-1,-3,44,0,88,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,s,0.632,,space,0.311,,1,red_gnome,1,4,dark_forest,yellow_basket,green_gnomes,1,0,bright_forest,red_basket,4,0,0,1,red_gnome,dark_forest,yellow_basket,397,3,-2,44,1,89,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,k,0.53,,space,0.088,,1,green_gnomes,1,3,bright_forest,red_basket,red_gnome,1,2,dark_forest,yellow_basket,2,0,0,1,red_gnome,dark_forest,yellow_basket,399,0,-1,45,0,90,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,s,0.761,,space,0.239,,1,red_gnome,1,1,dark_forest,yellow_basket,green_gnomes,1,3,bright_forest,red_basket,1,0,0,1,red_gnome,dark_forest,yellow_basket,400,-1,-2,45,1,91,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,k,0.699,,space,0.209,,2,purple_gnome,2,1,dark_forest,yellow_basket,brown_gnome,2,2,bright_forest,red_basket,2,0,0,1,brown_gnome,bright_forest,red_basket,402,0,-2,46,0,92,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,k,0.834,,space,0.34,,1,red_gnome,1,1,dark_forest,yellow_basket,green_gnomes,1,2,bright_forest,red_basket,2,0,0,1,green_gnomes,bright_forest,red_basket,404,1,-1,46,1,93,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,s,0.904,,space,0.331,,2,purple_gnome,2,0,dark_forest,yellow_basket,brown_gnome,2,3,bright_forest,red_basket,0,0,0,1,purple_gnome,dark_forest,yellow_basket,404,2,1,47,0,94,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460144,001,2023-11-29_12h44.25.175,experiment,2023.2.3,Win32,60.0240096,6008057b6fbeef0d476b756b,6565e374d7a26d4a2f484f2a,656732011f66facc98f7627a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,k,0.667,,space,0.075,,2,brown_gnome,2,5,bright_forest,red_basket,purple_gnome,2,1,dark_forest,yellow_basket,1,0,0,1,purple_gnome,dark_forest,yellow_basket,405,-1,1,47,1,95,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
