"parent_PID","stim1_name","stim1_file","stim1_pair","stim1_deact_file","stim1_step2_name","stim1_step2_file","stim1_step2_basket_name","stim1_step2_basket_file","stim2_name","stim2_file","stim2_pair","stim2_deact_file","stim2_step2_name","stim2_step2_file","stim2_step2_basket_name","stim2_step2_basket_file","stim3_name","stim3_file","stim3_pair","stim3_deact_file","stim3_step2_name","stim3_step2_file","stim3_step2_basket_name","stim3_step2_basket_file","stim4_name","stim4_file","stim4_pair","stim4_deact_file","stim4_step2_name","stim4_step2_file","stim4_step2_basket_name","stim4_step2_basket_file","stim5_name","stim5_file","stim5_pair","stim5_deact_file","stim5_step2_name","stim5_step2_file","stim5_step2_basket_name","stim5_step2_basket_file","stim6_name","stim6_file","stim6_pair","stim6_deact_file","stim6_step2_name","stim6_step2_file","stim6_step2_basket_name","stim6_step2_basket_file","stim7_name","stim7_file","stim7_pair","stim7_deact_file","stim7_step2_name","stim7_step2_file","stim7_step2_basket_name","stim7_step2_basket_file","stim8_name","stim8_file","stim8_pair","stim8_deact_file","stim8_step2_name","stim8_step2_file","stim8_step2_basket_name","stim8_step2_basket_file","participant","session","date","expName","psychopyVersion","OS","frameRate","PROLIFIC_PID","STUDY_ID","SESSION_ID","consent_keyresp.keys","consent_keyresp.rt","consent_keyresp.duration","global_instructions1_key.keys","global_instructions1_key.rt","global_instructions1_key.duration","global_instructions2_key.keys","global_instructions2_key.rt","global_instructions2_key.duration","global_instructions3_key.keys","global_instructions3_key.rt","global_instructions3_key.duration","global_instructions4_key.keys","global_instructions4_key.rt","global_instructions4_key.duration","global_instructions5_key.keys","global_instructions5_key.rt","global_instructions5_key.duration","p_fixation_2.started","p_fixation_2.stopped","p_step1_keyresp.keys","p_failStep1_keyresp.keys","p_failStep1_keyresp.rt","p_failStep1_keyresp.duration","p_step1_pair_index","p_step1_stimLeft_name","p_step1_stimLeft_pair","p_step1_stimLeft_reward","p_step1_stimLeft_step2Stim","p_step1_stimLeft_step2Basket","p_step1_stimRight_name","p_step1_stimRight_pair","p_step1_stimRight_reward","p_step1_stimRight_step2Stim","p_step1_stimRight_step2Basket","p_points","p_fail_step1","p_fail_step2","p_reward_flag","p_step1_choice","p_step2_stim","p_step2_basket","p_score","practice.thisRepN","practice.thisTrialN","practice.thisN","practice.thisIndex","practice.ran","pair_index","p_step1_keyresp.rt","p_step1_keyresp.duration","p_step2_keyresp.keys","p_failStep2_keyresp.keys","p_failStep2_keyresp.rt","p_failStep2_keyresp.duration","t_instructions_keyresp.keys","t_instructions_keyresp.rt","t_instructions_keyresp.duration","t_advice_reading.started","t_advice_reading.stopped","t_advice_mouse.x","t_advice_mouse.y","t_advice_mouse.leftButton","t_advice_mouse.midButton","t_advice_mouse.rightButton","t_advice_mouse.time","t_advice_mouse.clicked_name","t_instructions_2_keyresp.keys","t_instructions_2_keyresp.rt","t_instructions_2_keyresp.duration","t_step1_keyresp.keys","t_step1_keyresp.rt","t_step1_keyresp.duration","t_step2_keyresp.keys","t_step2_keyresp.rt","t_step2_keyresp.duration","t_step1_pair_index","t_step1_stimLeft_name","t_step1_stimLeft_pair","t_step1_stimLeft_reward","t_step1_stimLeft_step2Stim","t_step1_stimLeft_step2Basket","t_step1_stimRight_name","t_step1_stimRight_pair","t_step1_stimRight_reward","t_step1_stimRight_step2Stim","t_step1_stimRight_step2Basket","t_points","t_fail_step1","t_fail_step2","t_reward_flag","t_step1_choice","t_step2_stim","t_step2_basket","globa_score","t_data_stimWalk0","t_data_stimWalk1","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","break_key_resp.keys","break_key_resp.rt","break_key_resp.duration","pl_global_instructions_keyresp.keys","pl_global_instructions_keyresp.rt","pl_global_instructions_keyresp.duration","vb_instructions_keyresp.keys","vb_instructions_keyresp.rt","vb_instructions_keyresp.duration","vb_instructions_2_keyresp.keys","vb_instructions_2_keyresp.rt","vb_instructions_2_keyresp.duration","vb_textbox.text","vb_mouse.x","vb_mouse.y","vb_mouse.leftButton","vb_mouse.midButton","vb_mouse.rightButton","vb_mouse.time","vb_mouse.clicked_name","pl1_instructions1_keyresp.keys","pl1_instructions1_keyresp.rt","pl1_instructions1_keyresp.duration","pl1_instructions2_keyresp.keys","pl1_instructions2_keyresp.rt","pl1_instructions2_keyresp.duration","pl1_instructions3_keyresp.keys","pl1_instructions3_keyresp.rt","pl1_instructions3_keyresp.duration","pl1_instructions4_keyresp.keys","pl1_instructions4_keyresp.rt","pl1_instructions4_keyresp.duration","pl1_task_lickert.response","pl1_task_lickert.rt","pl1_task_confidence_lickert.response","pl1_task_confidence_lickert.rt","pl1_task_keyresp.keys","pl1_task_keyresp.rt","pl1_task_keyresp.duration","pl1_task_stimLeft","pl1_task_stimRight","pl1_loop.thisRepN","pl1_loop.thisTrialN","pl1_loop.thisN","pl1_loop.thisIndex","pl1_loop.ran","stimLeft_index","stimRight_index","pl2_instructions_keyresp.keys","pl2_instructions_keyresp.rt","pl2_instructions_keyresp.duration","pl2_task_lickert.response","pl2_task_lickert.rt","pl2_task_confidence_lickert.response","pl2_task_confidence_lickert.rt","pl2_task_keyresp.keys","pl2_task_keyresp.rt","pl2_task_keyresp.duration","pl2_task_gnome","pl2_task_forest","pl2_task_basket","pl2_loop.thisRepN","pl2_loop.thisTrialN","pl2_loop.thisN","pl2_loop.thisIndex","pl2_loop.ran","gnome_id","forest_id","end_keyresp.keys","end_keyresp.rt","end_keyresp.duration","show_trials.thisRepN","show_trials.thisTrialN","show_trials.thisN","show_trials.thisIndex","show_trials.ran"
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.0535,,"space",1.0216,,3,"pink_gnome",3,1,"dark_forest","red_basket","brown_gnome",3,3,"bright_forest","yellow_basket",3,0,0,1,"brown_gnome","bright_forest","yellow_basket",869,1,1,53,0,212,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,,"",,,"",,,,,,,,,,,"","",,,"s",1.1083,,"space",0.7774,,4,"orange_gnome",4,4,"bright_forest","yellow_basket","green_gnome",4,2,"dark_forest","red_basket",4,0,0,1,"orange_gnome","bright_forest","yellow_basket",873,-1,0,53,1,213,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.0062,,"space",1.012,,3,"pink_gnome",3,2,"dark_forest","red_basket","brown_gnome",3,3,"bright_forest","yellow_basket",3,0,0,1,"brown_gnome","bright_forest","yellow_basket",876,0,4,53,2,214,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,,"",,,"",,,,,,,,,,,"","",,,"s",1.0912,,"space",0.7925,,3,"brown_gnome",3,3,"bright_forest","yellow_basket","pink_gnome",3,6,"dark_forest","red_basket",3,0,0,1,"brown_gnome","bright_forest","yellow_basket",879,2,1,53,3,215,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.2601,,"space",0.7762,,1,"blue_gnome",1,7,"dark_forest","red_basket","purple_gnome",1,5,"bright_forest","yellow_basket",5,0,0,1,"purple_gnome","bright_forest","yellow_basket",884,-2,0,54,0,216,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,,"",,,"",,,,,,,,,,,"","",,,"s",1.1305,,"",,,4,"green_gnome",4,7,"dark_forest","red_basket","orange_gnome",4,3,"bright_forest","yellow_basket",0,0,1,0,"green_gnome","dark_forest","red_basket",884,2,1,54,1,217,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.5736,,"",,,1,"blue_gnome",1,8,"dark_forest","red_basket","purple_gnome",1,5,"bright_forest","yellow_basket",0,0,1,0,"purple_gnome","bright_forest","yellow_basket",884,0,-1,54,2,218,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,,"",,,"",,,,,,,,,,,"","",,,"k",0.81,,"space",0.2405,,1,"purple_gnome",1,5,"bright_forest","yellow_basket","blue_gnome",1,7,"dark_forest","red_basket",7,0,0,1,"blue_gnome","dark_forest","red_basket",891,-4,-2,54,3,219,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,,"",,,"",,,,,,,,,,,"","",,,"k",0.8523,,"space",0.72,,3,"brown_gnome",3,1,"bright_forest","yellow_basket","pink_gnome",3,5,"dark_forest","red_basket",5,0,0,1,"pink_gnome","dark_forest","red_basket",896,2,-3,55,0,220,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,,"",,,"",,,,,,,,,,,"","",,,"k",0.286,,"space",1.1963,,4,"orange_gnome",4,3,"bright_forest","yellow_basket","green_gnome",4,2,"dark_forest","red_basket",2,0,0,1,"green_gnome","dark_forest","red_basket",898,1,3,55,1,221,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,,"",,,"",,,,,,,,,,,"","",,,"k",0.4201,,"",,,3,"brown_gnome",3,4,"bright_forest","yellow_basket","pink_gnome",3,5,"dark_forest","red_basket",0,0,1,0,"pink_gnome","dark_forest","red_basket",898,1,-2,55,2,222,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,,"",,,"",,,,,,,,,,,"","",,,"",,,"",,,3,"brown_gnome",3,5,"bright_forest","yellow_basket","pink_gnome",3,3,"dark_forest","red_basket",0,1,0,0,"","dark_forest","red_basket",898,1,-4,55,3,223,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,,"",,,"",,,,,,,,,,,"","",,,"",,,"",,,1,"blue_gnome",1,1,"dark_forest","red_basket","purple_gnome",1,6,"bright_forest","yellow_basket",0,1,0,0,"","dark_forest","red_basket",898,-2,-1,56,0,224,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,,"",,,"",,,,,,,,,,,"","",,,"k",0.2971,,"space",0.9362,,1,"purple_gnome",1,4,"bright_forest","yellow_basket","blue_gnome",1,0,"dark_forest","red_basket",0,0,0,1,"blue_gnome","dark_forest","red_basket",898,1,0,56,1,225,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,,"",,,"",,,,,,,,,,,"","",,,"k",0.7998,,"space",0.9391,,4,"orange_gnome",4,5,"bright_forest","yellow_basket","green_gnome",4,0,"dark_forest","red_basket",0,0,0,1,"green_gnome","dark_forest","red_basket",898,-1,-1,56,2,226,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,,"",,,"",,,,,,,,,,,"","",,,"s",1.0909,,"space",0.9277,,3,"pink_gnome",3,1,"dark_forest","red_basket","brown_gnome",3,4,"bright_forest","yellow_basket",1,0,0,1,"pink_gnome","dark_forest","red_basket",899,-4,0,56,3,227,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,,"",,,"",,,,,,,,,,,"","",,,"",,,"",,,2,"yellow_gnome",2,1,"dark_forest","red_basket","red_gnome",2,0,"bright_forest","yellow_basket",0,1,0,0,"","dark_forest","red_basket",899,1,0,57,0,228,1,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,,"",,,"",,,,,,,,,,,"","",,,"s",1.2297,,"",,,3,"brown_gnome",3,1,"bright_forest","yellow_basket","pink_gnome",3,1,"dark_forest","red_basket",0,0,1,0,"brown_gnome","bright_forest","yellow_basket",899,2,-1,57,1,229,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,,"",,,"",,,,,,,,,,,"","",,,"k",0.9084,,"space",0.8901,,1,"blue_gnome",1,0,"dark_forest","red_basket","purple_gnome",1,3,"bright_forest","yellow_basket",3,0,0,1,"purple_gnome","bright_forest","yellow_basket",902,1,0,57,2,230,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,,"",,,"",,,,,,,,,,,"","",,,"k",0.8022,,"space",0.7675,,4,"green_gnome",4,0,"dark_forest","red_basket","orange_gnome",4,4,"bright_forest","yellow_basket",4,0,0,1,"orange_gnome","bright_forest","yellow_basket",906,2,3,57,3,231,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,,"",,,"",,,,,,,,,,,"","",,,"k",0.9141,,"space",0.7826,,2,"red_gnome",2,6,"bright_forest","yellow_basket","yellow_gnome",2,3,"dark_forest","red_basket",3,0,0,1,"yellow_gnome","dark_forest","red_basket",909,1,-3,58,0,232,1,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,,"",,,"",,,,,,,,,,,"","",,,"k",0.7932,,"space",0.3453,,1,"blue_gnome",1,0,"dark_forest","red_basket","purple_gnome",1,7,"bright_forest","yellow_basket",7,0,0,1,"purple_gnome","bright_forest","yellow_basket",916,1,1,58,1,233,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.0286,,"space",0.7037,,3,"brown_gnome",3,8,"bright_forest","yellow_basket","pink_gnome",3,1,"dark_forest","red_basket",1,0,0,1,"pink_gnome","dark_forest","red_basket",917,4,1,58,2,234,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.2854,,"space",0.7087,,2,"red_gnome",2,6,"bright_forest","yellow_basket","yellow_gnome",2,2,"dark_forest","red_basket",2,0,0,1,"yellow_gnome","dark_forest","red_basket",919,2,-1,58,3,235,1,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
